metric,status_code,status,alteration_type,median_in_iqr,comid,gage_id
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,17055970,11316600
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17055970,11316600
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17055970,11316600
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17055970,11316600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17055970,11316600
Peak_10,1,likely_unaltered,none_found,FALSE,17055970,11316600
Peak_2,1,likely_unaltered,none_found,FALSE,17055970,11316600
Peak_5,-1,likely_altered,low,FALSE,17055970,11316600
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17055970,11316600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17055970,11316600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17055970,11316600
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17055724,11316605
DS_Tim,1,likely_unaltered,none_found,FALSE,17055724,11316605
DS_Mag_50,-1,likely_altered,high,FALSE,17055724,11316605
DS_Mag_90,-1,likely_altered,high,FALSE,17055724,11316605
FA_Dur,1,likely_unaltered,none_found,TRUE,17055724,11316605
FA_Mag,-1,likely_altered,high,FALSE,17055724,11316605
FA_Tim,-1,likely_altered,early,FALSE,17055724,11316605
Wet_Tim,-1,likely_altered,early,FALSE,17055724,11316605
SP_ROC,-1,likely_altered,low,FALSE,17055724,11316605
SP_Mag,1,likely_unaltered,none_found,FALSE,17055724,11316605
SP_Tim,1,likely_unaltered,none_found,FALSE,17055724,11316605
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17055724,11316605
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,17055724,11316605
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17055724,11316605
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17055724,11316605
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17055724,11316605
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17055724,11316605
Peak_10,-1,likely_altered,low,FALSE,17055724,11316605
Peak_2,-1,likely_altered,low,FALSE,17055724,11316605
Peak_5,-1,likely_altered,low,FALSE,17055724,11316605
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17055724,11316605
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17055724,11316605
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17055724,11316605
DS_Dur_WS,-1,likely_altered,low,FALSE,342483,11293600
DS_Tim,1,likely_unaltered,none_found,TRUE,342483,11293600
DS_Mag_50,1,likely_unaltered,none_found,TRUE,342483,11293600
DS_Mag_90,1,likely_unaltered,none_found,FALSE,342483,11293600
FA_Dur,1,likely_unaltered,none_found,TRUE,342483,11293600
FA_Mag,1,likely_unaltered,none_found,TRUE,342483,11293600
FA_Tim,1,likely_unaltered,none_found,FALSE,342483,11293600
Wet_Tim,-1,likely_altered,early,FALSE,342483,11293600
SP_ROC,1,likely_unaltered,none_found,FALSE,342483,11293600
SP_Mag,-1,likely_altered,low,FALSE,342483,11293600
SP_Tim,0,indeterminate,early,FALSE,342483,11293600
Wet_BFL_Dur,-1,likely_altered,high,FALSE,342483,11293600
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,342483,11293600
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,342483,11293600
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,342483,11293600
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,342483,11293600
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,342483,11293600
Peak_10,1,likely_unaltered,none_found,FALSE,342483,11293600
Peak_2,-1,likely_altered,low,FALSE,342483,11293600
Peak_5,-1,likely_altered,low,FALSE,342483,11293600
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,342483,11293600
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,342483,11293600
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,342483,11293600
DS_Dur_WS,-1,likely_altered,high,FALSE,343249,11296500
DS_Tim,1,likely_unaltered,none_found,TRUE,343249,11296500
DS_Mag_50,-1,likely_altered,high,FALSE,343249,11296500
DS_Mag_90,-1,likely_altered,high,FALSE,343249,11296500
FA_Dur,1,likely_unaltered,none_found,TRUE,343249,11296500
FA_Mag,1,likely_unaltered,none_found,TRUE,343249,11296500
FA_Tim,-1,likely_altered,early,FALSE,343249,11296500
Wet_Tim,-1,likely_altered,late,FALSE,343249,11296500
SP_ROC,-1,likely_altered,high,FALSE,343249,11296500
SP_Mag,1,likely_unaltered,none_found,TRUE,343249,11296500
SP_Tim,1,likely_unaltered,none_found,TRUE,343249,11296500
Wet_BFL_Dur,0,indeterminate,low,FALSE,343249,11296500
Wet_BFL_Mag_10,1,likely_unaltered,none_found,TRUE,343249,11296500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_10,-1,likely_altered,low,FALSE,343249,11296500
Peak_2,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_5,1,likely_unaltered,none_found,FALSE,343249,11296500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,343249,11296500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,343249,11296500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,342587,11294000
DS_Tim,0,indeterminate,late,FALSE,342587,11294000
DS_Mag_50,0,indeterminate,unknown,TRUE,342587,11294000
DS_Mag_90,1,likely_unaltered,none_found,FALSE,342587,11294000
FA_Dur,1,likely_unaltered,none_found,TRUE,342587,11294000
FA_Mag,0,indeterminate,unknown,TRUE,342587,11294000
FA_Tim,0,indeterminate,early,FALSE,342587,11294000
Wet_Tim,0,indeterminate,unknown,TRUE,342587,11294000
SP_ROC,-1,likely_altered,high,FALSE,342587,11294000
SP_Mag,0,indeterminate,unknown,TRUE,342587,11294000
SP_Tim,0,indeterminate,late,FALSE,342587,11294000
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,342587,11294000
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,342587,11294000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_10,-1,likely_altered,low,FALSE,342587,11294000
Peak_2,-1,likely_altered,low,FALSE,342587,11294000
Peak_5,-1,likely_altered,low,FALSE,342587,11294000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,342587,11294000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,342587,11294000
DS_Dur_WS,-1,likely_altered,high,FALSE,17081431,11277300
DS_Tim,0,indeterminate,late,FALSE,17081431,11277300
DS_Mag_50,-1,likely_altered,low,FALSE,17081431,11277300
DS_Mag_90,-1,likely_altered,low,FALSE,17081431,11277300
FA_Dur,1,likely_unaltered,none_found,TRUE,17081431,11277300
FA_Mag,-1,likely_altered,low,FALSE,17081431,11277300
FA_Tim,-1,likely_altered,early,FALSE,17081431,11277300
Wet_Tim,-1,likely_altered,late,FALSE,17081431,11277300
SP_ROC,0,indeterminate,unknown,TRUE,17081431,11277300
SP_Mag,-1,likely_altered,low,FALSE,17081431,11277300
SP_Tim,-1,likely_altered,late,FALSE,17081431,11277300
Wet_BFL_Dur,-1,likely_altered,low,FALSE,17081431,11277300
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17081431,11277300
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17081431,11277300
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17081431,11277300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17081431,11277300
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17081431,11277300
Peak_10,-1,likely_altered,low,FALSE,17081431,11277300
Peak_2,-1,likely_altered,low,FALSE,17081431,11277300
Peak_5,-1,likely_altered,low,FALSE,17081431,11277300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17081431,11277300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17081431,11277300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17081431,11277300
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17082139,11278300
DS_Tim,0,indeterminate,unknown,TRUE,17082139,11278300
DS_Mag_50,1,likely_unaltered,none_found,FALSE,17082139,11278300
DS_Mag_90,-1,likely_altered,low,FALSE,17082139,11278300
FA_Dur,1,likely_unaltered,none_found,TRUE,17082139,11278300
FA_Mag,-1,likely_altered,low,FALSE,17082139,11278300
FA_Tim,1,likely_unaltered,none_found,TRUE,17082139,11278300
Wet_Tim,0,indeterminate,unknown,TRUE,17082139,11278300
SP_ROC,1,likely_unaltered,none_found,TRUE,17082139,11278300
SP_Mag,-1,likely_altered,low,FALSE,17082139,11278300
SP_Tim,0,indeterminate,late,FALSE,17082139,11278300
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17082139,11278300
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17082139,11278300
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17082139,11278300
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_10,1,likely_unaltered,none_found,FALSE,17082139,11278300
Peak_2,1,likely_unaltered,none_found,FALSE,17082139,11278300
Peak_5,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17082139,11278300
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17082139,11278300
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,17081685,11278400
DS_Tim,-1,likely_altered,late,FALSE,17081685,11278400
DS_Mag_50,-1,likely_altered,high,FALSE,17081685,11278400
DS_Mag_90,-1,likely_altered,high,FALSE,17081685,11278400
FA_Dur,1,likely_unaltered,none_found,FALSE,17081685,11278400
FA_Mag,1,likely_unaltered,none_found,FALSE,17081685,11278400
FA_Tim,0,indeterminate,early,FALSE,17081685,11278400
Wet_Tim,1,likely_unaltered,none_found,FALSE,17081685,11278400
SP_ROC,1,likely_unaltered,none_found,TRUE,17081685,11278400
SP_Mag,-1,likely_altered,low,FALSE,17081685,11278400
SP_Tim,0,indeterminate,late,FALSE,17081685,11278400
Wet_BFL_Dur,0,indeterminate,high,FALSE,17081685,11278400
Wet_BFL_Mag_10,0,indeterminate,high,FALSE,17081685,11278400
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17081685,11278400
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_10,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_2,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_5,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17081685,11278400
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17081685,11278400
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17116241,11246500
DS_Tim,1,likely_unaltered,none_found,TRUE,17116241,11246500
DS_Mag_50,0,indeterminate,low,FALSE,17116241,11246500
DS_Mag_90,-1,likely_altered,low,FALSE,17116241,11246500
FA_Dur,1,likely_unaltered,none_found,TRUE,17116241,11246500
FA_Mag,-1,likely_altered,low,FALSE,17116241,11246500
FA_Tim,1,likely_unaltered,none_found,TRUE,17116241,11246500
Wet_Tim,1,likely_unaltered,none_found,TRUE,17116241,11246500
SP_ROC,1,likely_unaltered,none_found,TRUE,17116241,11246500
SP_Mag,0,indeterminate,low,FALSE,17116241,11246500
SP_Tim,1,likely_unaltered,none_found,TRUE,17116241,11246500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17116241,11246500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17116241,11246500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17116241,11246500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_10,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_2,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_5,1,likely_unaltered,none_found,FALSE,17116241,11246500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17116241,11246500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17116241,11246500
DS_Dur_WS,0,indeterminate,unknown,TRUE,17119099,11231500
DS_Tim,0,indeterminate,late,FALSE,17119099,11231500
DS_Mag_50,1,likely_unaltered,none_found,TRUE,17119099,11231500
DS_Mag_90,1,likely_unaltered,none_found,TRUE,17119099,11231500
FA_Dur,1,likely_unaltered,none_found,TRUE,17119099,11231500
FA_Mag,1,likely_unaltered,none_found,FALSE,17119099,11231500
FA_Tim,1,likely_unaltered,none_found,FALSE,17119099,11231500
Wet_Tim,0,indeterminate,unknown,TRUE,17119099,11231500
SP_ROC,0,indeterminate,unknown,TRUE,17119099,11231500
SP_Mag,-1,likely_altered,low,FALSE,17119099,11231500
SP_Tim,-1,likely_altered,late,FALSE,17119099,11231500
Wet_BFL_Dur,0,indeterminate,unknown,TRUE,17119099,11231500
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,17119099,11231500
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,17119099,11231500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17119099,11231500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17119099,11231500
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,17119099,11231500
Peak_10,1,likely_unaltered,none_found,FALSE,17119099,11231500
Peak_2,1,likely_unaltered,none_found,FALSE,17119099,11231500
Peak_5,-1,likely_altered,low,FALSE,17119099,11231500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17119099,11231500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17119099,11231500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17119099,11231500
DS_Dur_WS,1,likely_unaltered,none_found,FALSE,948040323,11237000
DS_Tim,1,likely_unaltered,none_found,TRUE,948040323,11237000
DS_Mag_50,-1,likely_altered,low,FALSE,948040323,11237000
DS_Mag_90,-1,likely_altered,low,FALSE,948040323,11237000
FA_Dur,1,likely_unaltered,none_found,TRUE,948040323,11237000
FA_Mag,-1,likely_altered,low,FALSE,948040323,11237000
FA_Tim,1,likely_unaltered,none_found,TRUE,948040323,11237000
Wet_Tim,1,likely_unaltered,none_found,TRUE,948040323,11237000
SP_ROC,0,indeterminate,unknown,TRUE,948040323,11237000
SP_Mag,-1,likely_altered,low,FALSE,948040323,11237000
SP_Tim,0,indeterminate,unknown,TRUE,948040323,11237000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948040323,11237000
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,948040323,11237000
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,948040323,11237000
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,948040323,11237000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948040323,11237000
Peak_Dur_5,1,likely_unaltered,none_found,FALSE,948040323,11237000
Peak_10,-1,likely_altered,low,FALSE,948040323,11237000
Peak_2,-1,likely_altered,low,FALSE,948040323,11237000
Peak_5,-1,likely_altered,low,FALSE,948040323,11237000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948040323,11237000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948040323,11237000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948040323,11237000
DS_Dur_WS,0,indeterminate,high,FALSE,17116205,11238500
DS_Tim,1,likely_unaltered,none_found,TRUE,17116205,11238500
DS_Mag_50,-1,likely_altered,low,FALSE,17116205,11238500
DS_Mag_90,-1,likely_altered,low,FALSE,17116205,11238500
FA_Dur,1,likely_unaltered,none_found,TRUE,17116205,11238500
FA_Mag,-1,likely_altered,low,FALSE,17116205,11238500
FA_Tim,1,likely_unaltered,none_found,FALSE,17116205,11238500
Wet_Tim,0,indeterminate,early,FALSE,17116205,11238500
SP_ROC,0,indeterminate,low,FALSE,17116205,11238500
SP_Mag,-1,likely_altered,low,FALSE,17116205,11238500
SP_Tim,0,indeterminate,unknown,TRUE,17116205,11238500
Wet_BFL_Dur,0,indeterminate,low,FALSE,17116205,11238500
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,17116205,11238500
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,17116205,11238500
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,17116205,11238500
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,17116205,11238500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17116205,11238500
Peak_10,-1,likely_altered,low,FALSE,17116205,11238500
Peak_2,-1,likely_altered,low,FALSE,17116205,11238500
Peak_5,-1,likely_altered,low,FALSE,17116205,11238500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,17116205,11238500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17116205,11238500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17116205,11238500
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17116249,11239300
DS_Tim,1,likely_unaltered,none_found,TRUE,17116249,11239300
