"objectid","stationcode","sampleid","mmi_score","clinger_percenttaxa","clinger_percenttaxa_predicted","clinger_percenttaxa_score","coleoptera_percenttaxa","coleoptera_percenttaxa_predict","coleoptera_percenttaxa_score","taxonomic_richness","taxonomic_richness_predicted","taxonomic_richness_score","ept_percenttaxa","ept_percenttaxa_predicted","ept_percenttaxa_score","shredder_taxa","shredder_taxa_predicted","shredder_taxa_score","intolerant_percent","intolerant_percent_predicted","intolerant_percent_score","lastupdatedate","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
9436,"SMC08540","SMC08540_06232011_BMI_RWB_1",0.4878908,0.1297619,0.3930303,0.2904332,0.05343137,0.12808635,0.25579526,17.65,29.4178,0.35366175,0.16735294,0.33975273,0.42535608,0,1.7308,0.27728198,0,0.12767689,0.23589241,"","human","SMC","2018-09-05 00:00:00","false","{AD5AA1C9-6D0C-43EC-94C3-B048F8CC0BFA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9478,"SMC13630","SMC13630_06212012_BMI_RWB_1",0.53919001,0.4,0.46214389,0.61516684,0,0.11762528,0.05709059,10.85,28.13006667,0.20501791,0.27681818,0.39025131,0.53542058,0,0.8559,0.41635852,0,0.14511512,0.20266671,"","human","SMC","2018-09-05 00:00:00","false","{1B4CB9EB-BE8A-45DA-84EC-5C881A1AE170}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8825,"910OTJMC5","910OTJMC5_05192001_BMI_CSBP_Trans_1",0.68816701,0.45555556,0.38318201,0.83235734,0,0.0876076,0.19589934,17.75,26.57876667,0.43291576,0.28248087,0.42972221,0.47231569,0,0.6607,0.44738806,0,0.14010902,0.21220503,"","human","SMC","2018-09-05 00:00:00","true","{7708FE1C-BD8F-4570-A751-C621C78D63D9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3278,"113WER082","113WER082_09032003_BMI_TRC_1",1.11432864,0.54310924,0.53768204,0.72426644,0.17355769,0.13097648,0.79792272,39.75,38.13803333,0.71446069,0.52580128,0.52009071,0.75780886,5,4.3836,0.65039944,0.3723,0.33299867,0.55404212,"","machine","SWAMP","2012-10-04 00:00:00","false","{81F51853-6E07-4895-AD3C-4A05D1354A6A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8528,"904CBBVR4","904CBBVR4_09031998_BMI_CSBP_Trans_1",0.52244095,0.14045635,0.30739156,0.4459718,0.10998474,0.13140553,0.50196253,17.75,26.6563,0.43082499,0.05655487,0.383449,0.13698388,0,1.68296667,0.2848857,0,0.16332006,0.16798017,"","human","SMC","2018-09-05 00:00:00","true","{539055C4-89D0-419E-B4FA-FFA2ED68F2BD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,"404S32468","404S32468_06262012_BMI_RWB_1",0.52096591,0.14761905,0.34784269,0.39222464,0,0.09520724,0.1607568,16.45,28.2825,0.35191705,0.16984069,0.36090635,0.3905152,0.85,1.6858,0.41955367,0,0.12127844,0.24808362,"","machine","SWAMP","2014-08-09 00:00:00","true","{907E3187-1F2C-47F3-BFFB-43156C856C0F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7558,"630SWA001","630SWA001_08191999_BMI_SNARL_1",0.99325576,0.58282384,0.601614,0.68516532,0.05082776,0.07498425,0.489312,32.7,35.0737,0.60698316,0.6148268,0.53399671,0.89802358,3.15,3.51633333,0.49418141,0.345,0.29783752,0.56902027,"","human","SMC","2018-09-05 00:00:00","false","{E8642804-954B-4AB9-8EAD-F50E0A9BBC4A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5841,"505MRSRxx","505MRSRxx_10261999_BMI_CSBP_Trans_1",1.02300872,0.79201547,0.6404935,0.96014961,0,0.09222885,0.17452956,29.85,38.55746667,0.43618674,0.76059809,0.58686329,1,1.65,3.33896667,0.28393192,0.71533545,0.3362093,1,"","human","SMC","2018-09-05 00:00:00","false","{DA3667BD-7626-4658-A36F-0F26641094B7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1530,"506PS0003","506PS0003_07292008_BMI_RWB_1",0.93271345,0.55461269,0.64736697,0.5657436,0.12654326,0.13451987,0.56413156,38.55,41.55783333,0.58988311,0.55547734,0.58628097,0.6896531,4.95,6.13843333,0.3634981,0.40847635,0.27071225,0.74164685,"","machine","SWAMP","2011-07-07 00:00:00","false","{FCF11188-D1D0-49A6-B2D7-6527D10CA095}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7744,"633WIL001","633WIL001_08261999_BMI_SNARL_1",1.05339132,0.63423932,0.54693172,0.85646971,0.02303092,0.07562799,0.35779616,34.7,28.8971,0.82747345,0.57313174,0.56894359,0.75496718,3.5,3.23333333,0.59480485,0.38074218,0.3289869,0.5777711,"","human","SMC","2018-09-05 00:00:00","false","{A57CA36E-3D8E-48D2-BA27-92ED9D680B64}",NA,NA,NA,NA,NA,NA,NA,NA,NA
135,"911TTJR01","911TTJR01_11172005_BMI_CSBP_Comp_1",0.41683619,0.2,0.42352143,0.35460825,0,0.08895872,0.18965144,8,22.16346667,0.28906018,0,0.37477792,0.04760616,0,0.471,0.4775433,0,0.1401061,0.21221058,"","machine","SWAMP","2012-03-09 00:00:00","true","{6D6389C8-D48D-4400-8BEC-BFACFC3A53E5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3272,"113CE0487","113CE0487_06302004_BMI_TRC_1",0.82126625,0.57784615,0.5812049,0.71008074,0.09176136,0.13400321,0.40568113,32.7,36.7937,0.56060162,0.48314394,0.49464091,0.72569003,2.85,3.02656667,0.52434725,0.1302,0.29339865,0.16821151,"","machine","SWAMP","2013-12-04 00:00:00","false","{A2DC8385-4772-4FC1-B504-D518334A5BE5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1412,"404S18666","404S18666_06152011_BMI_RWB_1",0.51493123,0.33333333,0.30081265,0.76801131,0,0.10595508,0.1110563,9.55,25.73283333,0.23460592,0,0.30517344,0.17752674,0.8,1.89716667,0.3780061,0,0.10919568,0.27110534,"","machine","SWAMP","2012-07-12 00:00:00","true","{54BF168F-F5EC-4AF2-85FC-01786E6E5327}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5893,"507SED021","507SED021_09172008_BMI_RWB_1",1.02333329,0.58096791,0.63142751,0.63403217,0.06025446,0.09168293,0.45568469,45.55,41.57193333,0.77826497,0.58733041,0.59877937,0.72577964,5.65,4.91703333,0.6689292,0.37929439,0.31937307,0.59333014,"","human","SMC","2018-09-05 00:00:00","false","{AF62E56A-EB3B-4BA7-97EE-53E030853BAB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5064,"308GAR","308GAR_03272002_BMI_CSBP_Trans_1",0.82568465,0.60334021,0.56298993,0.78065291,0.051805,0.07319471,0.50210629,29.85,34.5087,0.54536582,0.38202436,0.47729583,0.56932031,2.3,2.7109,0.48709696,0.0533,0.18579151,0.22671894,"","human","SMC","2018-09-05 00:00:00","false","{65234E21-2303-4AEF-B4C6-C48DA61ACBB5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,"525SPIHZL","525SPIHZL_09092015_BMI_RWB_1",0.87102247,0.68280245,0.57242088,0.89372473,0.09087329,0.11473508,0.49067479,28.55,40.4116,0.35113234,0.66890476,0.60233447,0.87140687,3.8,5.46593333,0.28759336,0.2363485,0.2844205,0.38756652,"","machine","SWAMP","2016-04-07 00:00:00","false","{5D400B85-B079-4CBC-8C47-2A02BC7DCB9C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1768,"518CE0575","518CE0575_08232005_BMI_RWB_1",0.82194251,0.45454545,0.62037243,0.44776115,0.07142857,0.10348732,0.45277013,28,33.92356667,0.51125742,0.46428571,0.55838629,0.57150585,3,3.12733333,0.53217351,0.27122642,0.21741305,0.58169243,"","machine","SWAMP","2013-12-04 00:00:00","false","{C2EF6087-F39E-4BDE-93AE-FD5B762E417D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"202BUT010","202BUT010_10262005_BMI_RWB_MCM_1",0.46218567,0.125,0.48544394,0.13353453,0.04545455,0.09950117,0.35109309,22,36.4399,0.28160588,0.18181818,0.49426529,0.16395005,3,3.8227,0.42163609,0.19916143,0.24609187,0.38974158,"","machine","SWAMP","2012-03-08 00:00:00","false","{59A85E7A-4A21-451D-A314-A7C7CDB1BDB1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2513,"719BMCPRE","719BMCPRE_04062015_BMI_RWB_1",0.65009846,0.18454545,0.43246005,0.31522329,0.06011029,0.09816157,0.42505929,16.65,23.27723333,0.49228233,0.18033088,0.35995376,0.41187378,0,1.04356667,0.38652651,0.07726356,0.10901118,0.41866995,"","machine","SWAMP","2016-12-07 00:00:00","false","{4A2A7FE6-A9AC-4F5E-ABA5-0AB1304474E1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4439,"201LAG180","201LAG180_04172001_BMI_CSBP_Trans_1",1.07077879,0.65397665,0.43392956,1,0.13709802,0.09231921,0.80808491,35.1,36.86786667,0.62332007,0.50891415,0.45019465,0.85675294,3.3,5.00553333,0.28129844,0.26936212,0.27661338,0.46534379,"","human","SMC","2018-09-05 00:00:00","false","{8F29CE1E-1B5B-40BC-A9F3-02B06B1A16DC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2084,"527PS0388","527PS0388_09022009_BMI_RWB_2",1.05186444,0.43142739,0.53256799,0.55220312,0.10973439,0.13368063,0.49028425,43.75,35.1784,0.90213424,0.51897882,0.52608417,0.73388725,5.85,3.92263333,0.85879436,0.1439,0.171682,0.42622579,"","machine","SWAMP","2011-07-07 00:00:00","false","{F0D5658A-91D4-446A-81C9-00F29281F2DB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
400,"105WE0604","105WE0604_09132000_BMI_RWB_1",1.03117588,0.61764706,0.64927419,0.66443888,0.04651163,0.08568897,0.41985209,43,38.18973333,0.80070609,0.55813953,0.6170545,0.63718174,7,5.36906667,0.81167249,0.35981308,0.32172989,0.55172117,"","machine","SWAMP","2012-10-04 00:00:00","false","{F938D3C3-D0A5-43B7-857E-18D5EC5CDACD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6656,"521WE0747","521WE0747_09072001_BMI_CSBP_Trans_1",0.96320715,0.61493238,0.52538006,0.86009401,0.18066566,0.13120304,0.82974393,46.8,39.8737,0.85776706,0.40503989,0.51206036,0.54739017,4.35,5.70206667,0.33748648,0.15188297,0.29998379,0.19697795,"","human","SMC","2018-09-05 00:00:00","false","{AD736440-FB57-4642-B383-C667C31AD1F0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7315,"601WRN001","601WRN001_07272006_BMI_TRC_3",1.16783683,0.61333395,0.59149856,0.75075894,0.01914486,0.04170781,0.49668091,33.9,31.67213333,0.73106906,0.59592819,0.55838729,0.81722192,5.2,3.33706667,0.84855186,0.38843812,0.243014,0.75624176,"","human","SMC","2018-09-05 00:00:00","false","{53DDC501-FC38-423F-ADB6-E3FAB474C61A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3499,"518CE0575","518CE0575_08232005_BMI_TRC_1",0.83530996,0.44,0.62037243,0.4242762,0.0625,0.10348732,0.41148234,32,33.92356667,0.61912146,0.46875,0.55838629,0.57983869,4,3.12733333,0.69113631,0.1872428,0.21741305,0.42167538,"","machine","SWAMP","2013-12-04 00:00:00","false","{95E377C9-F586-4FBC-9C93-88F6ABD48A23}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7361,"603CON001","603CON001_09062006_BMI_RWB_1",1.12668417,0.68983946,0.61786283,0.83171649,0.03386745,0.06048888,0.47791357,29.55,28.51583333,0.69887973,0.69870279,0.50946526,1,2.95,2.28826667,0.65760575,0.26957434,0.2169948,0.5793416,"","human","SMC","2018-09-05 00:00:00","false","{C1A06534-3E73-460D-90A0-7DB7DE4E32DB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2737,"801WE1020","801WE1020_06192002_BMI_RWB_1",1.20415064,0.5862069,0.48244972,0.88302905,0.05405405,0.05593682,0.59231095,37,22.84693333,1,0.48648649,0.51706031,0.69008204,3,2.2205,0.67632627,0.29460581,0.1810037,0.69561012,"","machine","SWAMP","2012-10-04 00:00:00","true","{CF97AE82-F520-4904-BF16-497F9D609D2E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3302,"204CE0116","204CE0116_08092005_BMI_TRC_1",0.98386893,0.72467532,0.47738211,1,0.12391304,0.09098107,0.75330239,23.8,34.32616667,0.38714365,0.54202899,0.49694629,0.83129909,1,1.90896667,0.4079229,0.0726,0.15212017,0.32764718,"","machine","SWAMP","2013-12-04 00:00:00","false","{453B582C-6076-4A07-BD23-5EE46E7F0A95}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3530,"526CE0323","526CE0323_08082007_BMI_TRC_1",0.93528372,0.55583923,0.59524078,0.65188638,0.09236563,0.09904828,0.57011515,41.7,34.91146667,0.85405205,0.39583359,0.49870655,0.55513172,1.6,2.29586667,0.44179787,0.112,0.12664395,0.45125821,"","machine","SWAMP","2013-12-04 00:00:00","false","{D985E48D-A61E-4DA3-BCAB-86430EDE8A06}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2115,"532PS0050","532PS0050_08312010_BMI_RWB_1",0.98992152,0.67913556,0.59561234,0.85035951,0.09159408,0.07322885,0.68594237,41.45,35.59256667,0.82894399,0.66832317,0.61664116,0.84361709,1.95,3.7221,0.27071681,0.3797,0.49968807,0.2505422,"","machine","SWAMP","2012-03-08 00:00:00","false","{C738EADA-7FD6-4E58-934E-7AC77D99732A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10276,"801XXX305","801XXX305_06042008_BMI_RWB_1",0.3781257,0,0.31896805,0.20050109,0,0.14638708,0,9,26.92656667,0.18758438,0.22222222,0.38136142,0.45010769,0,1.17236667,0.3660521,0,0.1357189,0.22056968,"2017-04-04 16:00:20.873","human","SMC","2018-09-05 00:00:00","true","{376BCCE9-84AC-4024-B61F-4F162323F1A1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10365,"907M23348","907M23348_06172016_BMI_RWB_1",0.62891878,0.14136905,0.32513733,0.4187933,0.1,0.10138775,0.59459999,11.1,25.7342,0.27636638,0.27136364,0.39549032,0.51546047,0,1.15443333,0.36890283,0,0.14876889,0.19570506,"2018-01-11 14:31:20.983","human","SMC","2018-09-05 00:00:00","true","{FD10476E-F113-47D4-9B78-3CC238EA0266}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7891,"635SQM003","635SQM003_08292000_BMI_SNARL_1",0.63347456,0.17824733,0.61382531,0.01222386,0.13741737,0.03252842,1,23.45,33.4605,0.40104913,0.45386657,0.60726309,0.46082672,3.1,3.51466667,0.48649821,0.04259575,0.2802247,0.02639674,"","human","SMC","2018-09-05 00:00:00","false","{04ADA44E-5FA3-43E7-A621-99DAD95D027F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8466,"903SLSLR3","903SLSLR3_05131999_BMI_CSBP_Trans_1",0.98926965,0.68599401,0.38990542,1,0.10282572,0.15963045,0.33833896,18.05,21.096,0.58885391,0.44211945,0.36214418,0.89642802,0,0.87136667,0.4138999,0.1484,0.14263461,0.49014487,"","human","SMC","2018-09-05 00:00:00","true","{E7CE1832-5D9B-45E5-9FD2-7927491E0A29}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1981,"520PS0455","520PS0455_06052013_BMI_RWB_1",0.86743483,0.49581423,0.61712472,0.51963703,0.09086592,0.15064541,0.32458298,31.35,36.73173333,0.5258685,0.57400245,0.48003311,0.92254869,1.7,1.43346667,0.59478366,0.0895,0.14093484,0.38115917,"","machine","SWAMP","2015-02-04 00:00:00","false","{924BC771-1E30-4158-9D30-5F5893FEA272}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1109,"308SBCAH1","308SBCAH1_05182016_BMI_RWB_2",0.95782731,0.45177659,0.50955295,0.6222186,0.08476827,0.0779735,0.6324379,34.2,35.427,0.63790508,0.46508021,0.47433308,0.72987879,3,3.9444,0.40229032,0.26150569,0.20624128,0.58445716,"","machine","SWAMP","2017-01-19 00:00:00","false","{1BB60013-E7D0-4B6B-ABA8-8E3176AE09FD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10072,"801S02059","801S02059_06032010_BMI_RWB_1",0.38752084,0,0.45645942,0,0,0.10654143,0.10834489,11.15,26.15383333,0.26639884,0.23704546,0.39078911,0.46017878,0,0.9119,0.40745661,0,0.13715278,0.21783765,"2017-04-04 16:00:20.793","human","SMC","2018-09-05 00:00:00","true","{880D4DBE-CECF-4D58-8692-46A6260CE199}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1464,"408BA0036","408BA0036_06022014_BMI_RWB_2",0.52422533,0.145,0.27952141,0.49830681,0,0.07590946,0.24999423,12.25,25.48573333,0.31407745,0.22432984,0.3553446,0.5026035,0,2.3674,0.17608626,0,0.12853127,0.23426453,"","machine","SWAMP","2016-05-05 00:00:00","true","{1F56434A-0DF6-4FCD-B90E-29CC1381A254}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7934,"637SED053","637SED053_07252007_BMI_RWB_1",0.84626482,0.47527991,0.6427745,0.44506863,0.07295167,0.12015565,0.38273504,27.45,32.05093333,0.54692356,0.55011719,0.54421413,0.75816815,2,2.39393333,0.48979403,0.20576423,0.16012395,0.56611995,"","human","SMC","2018-09-05 00:00:00","false","{4E894273-047A-4FE4-8FE2-3F7850148758}",NA,NA,NA,NA,NA,NA,NA,NA,NA
917,"205SAR060","205SAR060_05212008_BMI_RWB_2",0.73387829,0.37745859,0.50555067,0.50868754,0.06523277,0.11042223,0.39205063,30.7,36.92863333,0.50303098,0.41066441,0.41959271,0.7304846,2,2.92026667,0.40612662,0.0328,0.16622231,0.22494545,"","machine","SWAMP","2011-07-07 00:00:00","false","{2FA36B4C-5EB3-45BA-8B75-F35F89DFE851}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7481,"603UOW005","603UOW005_07231999_BMI_SNARL_1",0.98098365,0.66461538,0.57279884,0.86374982,0.07032063,0.06156381,0.64151087,19.8,30.7845,0.37478423,0.6052954,0.48735069,0.96730006,0,1.7995,0.26636123,0.26811022,0.21374862,0.58273701,"","human","SMC","2018-09-05 00:00:00","false","{BB73D6CE-3F43-49BD-BD43-343AC5F8240A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3444,"412LAR003","412LAR003_04272005_BMI_TRC_1",0.68679356,0.25,0.28093475,0.6655568,0.14285714,0.07977641,0.8927173,7,23.19846667,0.23418435,0.14285714,0.36525173,0.33203804,0,1.9179,0.24754004,0,0.13818582,0.21586937,"","machine","SWAMP","2012-03-08 00:00:00","true","{0C244D2A-25B5-4D10-B34E-C69DA4166811}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8964,"403M05757","403M05757_06292015_BMI_RWB_2",0.97249174,0.36679622,0.41824458,0.63243572,0.0411874,0.13354254,0.1739456,24.35,25.03406667,0.65254583,0.36194962,0.38272489,0.70837158,2,1.92336667,0.56459662,0.3371,0.09914225,0.93254947,"","human","SMC","2018-09-05 00:00:00","true","{79815F78-C55A-4DA6-824D-FE5CA9A36F97}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,"518CR0909","518CR0909_09162013_BMI_RWB_1",0.41247161,0.66666667,0.69525073,0.66935219,0.07142857,0.10623227,0.44007688,14,39.67743333,0,0.28571429,0.56199439,0.23145774,0,2.24196667,0.1960255,0.06666667,0.30905871,0.01732143,"","machine","SWAMP","2016-05-05 00:00:00","false","{2A12457D-A147-4F2F-BDA3-C36E2147C540}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2555,"719WWRPUS","719WWRPUS_05132013_BMI_RWB_1",0.46976622,0.28571429,0.525134,0.32893903,0,0.10914145,0.09632179,8,25.50663333,0.19890831,0.25,0.39616235,0.47432969,0,0.94536667,0.40213665,0,0.11004348,0.26948999,"","machine","SWAMP","2014-12-03 00:00:00","false","{43EA51AF-C3D1-4BBA-BFE5-4A1BC3E3D43E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3260,"111WER098","111WER098_09242003_BMI_TRC_1",0.86237583,0.43333333,0.60982518,0.43054175,0.09677419,0.14992613,0.35523033,31,37.58443333,0.49343648,0.61290323,0.53279428,0.89667751,6,4.31236667,0.82068568,0.21212121,0.33084795,0.25294546,"","machine","SWAMP","2012-10-04 00:00:00","false","{78823706-528D-41AC-B21A-CA4B356C7066}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3056,"909SSWR03","909SSWR03_04202008_BMI_RWB_1",0.97909832,0.34606643,0.355965,0.69952162,0.12527563,0.15465717,0.46515016,18.7,20.50593333,0.62229356,0.3552165,0.35390828,0.74959162,1.9,0.4745,0.77901624,0.0624,0.11771514,0.37376591,"","machine","SWAMP","2012-03-08 00:00:00","true","{C6554A3F-DBF6-4927-A151-3DDEA87D6205}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10388,"SMC00105","SMC00105_04282016_BMI_RWB_1",0.74914273,0.16313131,0.35172419,0.41100355,0.24678571,0.14335823,1,14.8,23.30666667,0.44160151,0.23936813,0.36513745,0.51239441,0,2.3037,0.18621219,0.0047,0.11361923,0.27163207,"2018-01-11 14:31:21.013","human","SMC","2018-09-05 00:00:00","false","{34DC405F-7994-47D9-92F9-CBA1E035189B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9393,"SMC05759","SMC05759_06212010_BMI_RWB_1",0.82193932,0.50067016,0.4107783,0.86064225,0.10094363,0.08813101,0.66026582,17.25,29.1692,0.3495791,0.34867647,0.36848899,0.7101686,0,1.63603333,0.29234635,0,0.1338417,0.22414637,"","human","SMC","2018-09-05 00:00:00","false","{16ECB292-623B-4795-A66C-788E053C3B25}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2732,"801WE0989","801WE0989_06182002_BMI_RWB_1",0.62846723,0.1875,0.42924818,0.32517953,0.04545455,0.12876555,0.21576778,22,26.66586667,0.54517257,0.22727273,0.38628329,0.4503478,1,0.7916,0.58554262,0.00214133,0.12445231,0.24611627,"","machine","SWAMP","2012-10-04 00:00:00","true","{7EDA713D-A87A-4E9F-A382-1E373720B5AF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7363,"603CON001","603CON001_09062006_BMI_RWB_3",1.09679683,0.69021363,0.61786283,0.83232061,0.03800102,0.06048888,0.49702815,26.35,28.51583333,0.61258849,0.68345238,0.50946526,1,1.95,2.28826667,0.49864296,0.32883783,0.2169948,0.69225849,"","human","SMC","2018-09-05 00:00:00","false","{F5DDB1ED-8646-40ED-B9C8-AA49DF44FAA6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6044,"514NYCSFR","514NYCSFR_10022002_BMI_CSBP_Trans_1",0.73899747,0.39420829,0.47399899,0.58667447,0.05108918,0.11277521,0.31576669,21,34.94463333,0.29496124,0.21521821,0.45519943,0.29921161,1,2.66336667,0.28800137,0.60998697,0.15997697,1,"","human","SMC","2018-09-05 00:00:00","false","{213AF3BC-A7E5-4E40-95EA-A594B1F09D7F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
952,"206PS0073","206PS0073_07202010_BMI_RWB_1",0.06629829,0,0.40914114,0.0549085,0,0.08858292,0.19138922,5.8,38.57973333,0,0,0.46423274,0,0,3.45297143,0.0035208,0,0.28413997,0,"","machine","SWAMP","2012-03-08 00:00:00","false","{794FA308-21B5-4760-AA54-99093245F6EE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7364,"603CON001","603CON001_09062006_BMI_TRC_1",1.09547885,0.69456477,0.61786283,0.83934593,0.06497848,0.06048888,0.62177823,28.6,28.51583333,0.67326202,0.6980671,0.50946526,1,2.65,2.28826667,0.60991692,0.1668249,0.2169948,0.38356932,"","human","SMC","2018-09-05 00:00:00","false","{91493986-47E6-4344-A642-445A44440AA2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
823,"202PES162","202PES162_06072010_BMI_RWB_1",0.92682709,0.54499334,0.57342181,0.66960341,0.07238911,0.12037973,0.37909747,41.5,38.03626667,0.76439545,0.57942461,0.51294599,0.87123577,2.75,3.6983,0.40167036,0.210526,0.24872732,0.40637348,"","machine","SWAMP","2012-06-07 00:00:00","false","{6817B1A0-554F-45E3-9D8A-2399E69BF9B0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1740,"517PS0061","517PS0061_09082010_BMI_RWB_1",0.89904125,0.49111879,0.63990651,0.47527258,0.11013426,0.10254667,0.63610406,33.55,35.89403333,0.60778315,0.54841881,0.60441812,0.64262397,3.75,3.883,0.53127272,0.34420904,0.33609508,0.49461968,"","machine","SWAMP","2012-03-08 00:00:00","false","{A5CD0287-59D2-406E-9187-AED02AD14EA3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5484,"403STC030","403STC030_02062003_BMI_CSBP_Trans_1",1.08297245,0.52766905,0.52192937,0.72477096,0.12916277,0.11366405,0.672687,42.2,34.1389,0.88836809,0.4444895,0.45569807,0.72622835,3.55,2.98783333,0.64177836,0.11172224,0.13914289,0.42691429,"","human","SMC","2018-09-05 00:00:00","true","{9572E1F6-76BE-419E-8B6C-C0D56D3DA572}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6955,"539SED010","539SED010_08142006_BMI_RWB_1",1.00944473,0.58735737,0.58823113,0.71409298,0.08835564,0.08741354,0.60537374,46.35,42.31016667,0.77993057,0.53643365,0.55799569,0.70690302,5.5,5.0721,0.62043495,0.13232925,0.18597214,0.37695211,"","human","SMC","2018-09-05 00:00:00","false","{238F587E-9163-40FF-8140-F2C43BE55562}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7325,"603BCNFUR","603BCNFUR_09132001_BMI_CSBP_Trans_1",1.02973994,0.66205586,0.52026711,0.94443446,0.06165203,0.1010344,0.41890405,22.65,27.41266667,0.54256226,0.5112659,0.45722289,0.84802402,0,1.61281111,0.29603782,0.3469,0.16265997,0.83019912,"","human","SMC","2018-09-05 00:00:00","false","{69FF8BE0-D0CC-4A82-A82C-F230B44A5204}",NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"801DRC025","801DRC025_06252014_BMI_RWB_MCM_1",0.9835173,0.40440196,0.46426761,0.61884526,0.02156614,0.05407409,0.45069294,46.4,23.11856667,1,0.26409762,0.51446664,0.27982222,3,2.1528,0.68708805,0.2473,0.14737964,0.66954178,"","machine","SWAMP","2016-05-05 00:00:00","true","{28349957-9B08-480E-A25A-262682CEB47D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9188,"SMC01174","SMC01174_07202011_BMI_RWB_1",0.59741601,0.10055556,0.27405742,0.43536934,0.11488971,0.09410397,0.69713536,16.95,24.34463333,0.47158861,0.05900735,0.37849237,0.1508134,0,1.80093333,0.26613339,0,0.13072624,0.23008237,"","human","SMC","2018-09-05 00:00:00","false","{F79BDCF7-F902-492F-A35C-737A298269A0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
956,"206RIC100","206RIC100_05022008_BMI_RWB_1",0.85953793,0.56682749,0.55918997,0.7278352,0.06405795,0.10793495,0.3981198,46.05,40.81056667,0.812279,0.52876138,0.48436636,0.83001552,2.95,4.29983333,0.3378415,0.1242485,0.30606789,0.13273272,"","machine","SWAMP","2011-07-07 00:00:00","false","{AA4C7192-E32F-4336-ABF7-5CD696BC6BAE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
