Region,EventCode,ProtocolCode,ProjectCode,ProjectName,AgencyCode,StationCode,StationName,SampleDate,CollectionTime,CollectionMethodCode,LocationCode,SampleTypeCode,CollectionDeviceDescr,CollectionDepth,UnitCollectionDepth,SieveSize,Replicate,LabSampleID,Metric,Result
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Atch_3_Percent,0.35
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Atch_3_Percent,2.18
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Atch_3_Percent,0
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Atch_3_Percent,3.06
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Atch_3_Percent,6.48
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Atch_3_Percent,0
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Atch_3_Percent,0
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Atch_3_Percent,0
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Atch_3_Percent,0
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Atch_3_PercentTaxa,1.64
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Atch_3_PercentTaxa,2.44
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Atch_3_PercentTaxa,1.69
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Atch_3_PercentTaxa,1.75
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Atch_3_PercentTaxa,3.33
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Atch_3_PercentTaxa,2.94
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Atch_3_PercentTaxa,1.79
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Atch_3_PercentTaxa,2.22
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Atch_3_Taxa,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Atch_3_Taxa,1
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Atch_3_Taxa,1
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Atch_3_Taxa,1
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Atch_3_Taxa,1
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Atch_3_Taxa,1
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Atch_3_Taxa,1
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Atch_3_Taxa,1
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Atch_Known_Percent,98.47
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Atch_Known_Percent,94.05
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Atch_Known_Percent,97.09
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Atch_Known_Percent,99.16
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Atch_Known_Percent,99.07
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Atch_Known_Percent,98.72
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Atch_Known_Percent,99.47
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Atch_Known_Percent,62.28
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Atch_Known_Percent,96.34
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Atch_Known_Percent,92.72
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Atch_Known_Percent,48.58
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Atch_Known_Percent,99.65
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Atch_Known_Percent,99.66
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Atch_Known_Percent,99.83
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Atch_Known_Percent,94.92
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Atch_Known_Percent,100
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Atch_Known_Percent,99.83
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Atch_Known_Percent,99.83
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Atch_Known_Percent,93.28
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Atch_Known_Percent,99.49
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Atch_Known_Percent,98.08
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Atch_Known_Percent,81.54
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Atch_Known_Percent,92.11
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Atch_Known_Percent,88.22
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Atch_Known_PercentTaxa,95.31
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Atch_Known_PercentTaxa,93.33
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Atch_Known_PercentTaxa,93.88
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Atch_Known_PercentTaxa,95.24
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Atch_Known_PercentTaxa,97.96
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Atch_Known_PercentTaxa,97.83
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Atch_Known_PercentTaxa,97.56
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Atch_Known_PercentTaxa,88.46
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Atch_Known_PercentTaxa,96.36
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Atch_Known_PercentTaxa,95.35
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Atch_Known_PercentTaxa,90.32
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Atch_Known_PercentTaxa,98.33
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Atch_Known_PercentTaxa,97.56
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Atch_Known_PercentTaxa,98.25
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Atch_Known_PercentTaxa,95
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Atch_Known_PercentTaxa,100
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Atch_Known_PercentTaxa,97.14
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Atch_Known_PercentTaxa,97.14
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801CTCNHL,City Creek near Highland,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20989,Atch_Known_PercentTaxa,96.55
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801PNCEHL,Plunge Creek nr. East Highlands,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20999,Atch_Known_PercentTaxa,97.83
8,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,801WCCAHS,Waterman Cyn. Creek nr. Arrowhead Spgs.,4/18/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21005,Atch_Known_PercentTaxa,95.45
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,901ATCDOS,Arroyo Trabuco above Del Obispo st.,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21238,Atch_Known_PercentTaxa,91.43
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,902RCBWGR,Rainbow Creek below Willow Glen Road,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21239,Atch_Known_PercentTaxa,91.89
9,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,WestonSolu,907LCCHW8,Los Coches Creek above Hwy 8 Business,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21240,Atch_Known_PercentTaxa,87.88
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204AMCADD,Alameda Creek above Div. Dam nr. Sunol,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20985,Crwl_1_Percent,57.37
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,204CLCACR,Cull Creek above Cull C. Res. nr. Castro Valley,4/25/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20991,Crwl_1_Percent,66.47
2,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,205CYCNGR,Coyote Creek nr. Gilroy,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20990,Crwl_1_Percent,73.36
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309NNRBSC,Nacimiento River below Sapaque Cr. Nr. Bryson,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20996,Crwl_1_Percent,67.51
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,309SARNLW,San Antonio River nr. Lockwood,4/24/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21000,Crwl_1_Percent,86.1
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,310LPCNAG,Lopez Creek nr. Arroyo Grande,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20994,Crwl_1_Percent,71.11
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SCCNSY,Santa Cruz Creek nr. Santa Ynez,4/23/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21001,Crwl_1_Percent,82.19
3,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,314SYRASV,Santa Ynez River at Solvang,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21002,Crwl_1_Percent,34.44
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,402MJCMHS,Matilija Creek nr. Res. nr. Matilija Hot Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20995,Crwl_1_Percent,76.99
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCAFF,Piru Creek above Frenchmans Flat,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20997,Crwl_1_Percent,72.63
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403PRCSFD,Piru Creek below Santa Felicia Dam,4/21/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20998,Crwl_1_Percent,48.25
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,403SPCNWS,Sespe Creek nr. Wheeler Springs,4/22/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21003,Crwl_1_Percent,78.63
4,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,412ARSNPD,Arroyo Seco nr. Pasadena,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20987,Crwl_1_Percent,64.74
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,513KSCAKV,Kelsey Creek nr. Kelseyville,4/29/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20993,Crwl_1_Percent,34.63
5,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,523EDCNPK,Elder Creek near Paskenta,4/30/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20992,Crwl_1_Percent,70.54
6,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,626BRCNVY,Big Rock Creek nr. Valyermo,4/20/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20988,Crwl_1_Percent,34.09
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719ADCNPS,Andreas Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,20986,Crwl_1_Percent,41.85
7,BA,SWAMP_2007_WS,USGS_Xeric_Flow_Study,USGS_Xeric_Flow_Study,Not Recorded,719TQCNPS,Tahquitz Creek nr. Palm Springs,4/19/2014,0:00,BMI_RWB,X,Integrated,D-Frame Kick Net,-88,m,0.5mm,1,21004,Crwl_1_Percent,86.42
