metric,status_code,status,alteration_type,median_in_iqr,comid,gageid
SP_Mag,1,likely_unaltered,none_found,FALSE,15014823,11421710
SP_Tim,1,likely_unaltered,none_found,TRUE,15014823,11421710
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,15014823,11421710
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014823,11421710
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,15014823,11421710
Wet_Tim,0,indeterminate,unknown,TRUE,15014823,11421710
Peak_10,1,likely_unaltered,none_found,TRUE,15014823,11421710
Peak_2,1,likely_unaltered,none_found,TRUE,15014823,11421710
Peak_5,1,likely_unaltered,none_found,FALSE,15014823,11421710
DS_Dur_WS,-1,likely_altered,low,FALSE,15014871,11421725
DS_Tim,-1,likely_altered,late,FALSE,15014871,11421725
DS_Mag_50,-1,likely_altered,high,FALSE,15014871,11421725
DS_Mag_90,-1,likely_altered,high,FALSE,15014871,11421725
FA_Mag,-1,likely_altered,high,FALSE,15014871,11421725
FA_Tim,1,likely_unaltered,none_found,TRUE,15014871,11421725
SP_Dur,1,likely_unaltered,none_found,TRUE,15014871,11421725
SP_Mag,1,likely_unaltered,none_found,TRUE,15014871,11421725
SP_Tim,-1,likely_altered,late,FALSE,15014871,11421725
Wet_BFL_Dur,-1,likely_altered,high,FALSE,15014871,11421725
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,15014871,11421725
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014871,11421725
Wet_Tim,-1,likely_altered,early,FALSE,15014871,11421725
Peak_10,-1,likely_altered,low,FALSE,15014871,11421725
Peak_2,1,likely_unaltered,none_found,FALSE,15014871,11421725
Peak_5,-1,likely_altered,low,FALSE,15014871,11421725
DS_Dur_WS,-1,likely_altered,low,FALSE,15014921,11421750
DS_Tim,-1,likely_altered,late,FALSE,15014921,11421750
DS_Mag_50,-1,likely_altered,low,FALSE,15014921,11421750
DS_Mag_90,-1,likely_altered,low,FALSE,15014921,11421750
FA_Dur,1,likely_unaltered,none_found,FALSE,15014921,11421750
FA_Mag,-1,likely_altered,high,FALSE,15014921,11421750
FA_Tim,-1,likely_altered,early,FALSE,15014921,11421750
SP_ROC,-1,likely_altered,high,FALSE,15014921,11421750
SP_Dur,0,indeterminate,unknown,TRUE,15014921,11421750
SP_Mag,1,likely_unaltered,none_found,FALSE,15014921,11421750
SP_Tim,-1,likely_altered,late,FALSE,15014921,11421750
Wet_BFL_Dur,-1,likely_altered,high,FALSE,15014921,11421750
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014921,11421750
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014921,11421750
Wet_Tim,-1,likely_altered,early,FALSE,15014921,11421750
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_10,-1,likely_altered,low,FALSE,15014921,11421750
Peak_2,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_5,-1,likely_altered,low,FALSE,15014921,11421750
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,15014921,11421750
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,15014921,11421750
DS_Dur_WS,-1,likely_altered,low,FALSE,15014869,11421760
DS_Tim,-1,likely_altered,late,FALSE,15014869,11421760
DS_Mag_50,0,indeterminate,unknown,TRUE,15014869,11421760
DS_Mag_90,-1,likely_altered,high,FALSE,15014869,11421760
FA_Mag,-1,likely_altered,high,FALSE,15014869,11421760
FA_Tim,-1,likely_altered,early,FALSE,15014869,11421760
SP_Dur,1,likely_unaltered,none_found,TRUE,15014869,11421760
SP_Mag,1,likely_unaltered,none_found,FALSE,15014869,11421760
SP_Tim,-1,likely_altered,late,FALSE,15014869,11421760
Wet_BFL_Dur,-1,likely_altered,high,FALSE,15014869,11421760
Wet_BFL_Mag_10,0,indeterminate,unknown,TRUE,15014869,11421760
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014869,11421760
Wet_Tim,-1,likely_altered,early,FALSE,15014869,11421760
Peak_10,-1,likely_altered,low,FALSE,15014869,11421760
Peak_2,1,likely_unaltered,none_found,TRUE,15014869,11421760
Peak_5,1,likely_unaltered,none_found,FALSE,15014869,11421760
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,15014869,11421770
DS_Tim,0,indeterminate,early,FALSE,15014869,11421770
DS_Mag_50,-1,likely_altered,high,FALSE,15014869,11421770
DS_Mag_90,1,likely_unaltered,none_found,TRUE,15014869,11421770
FA_Mag,1,likely_unaltered,none_found,FALSE,15014869,11421770
FA_Tim,-1,likely_altered,late,FALSE,15014869,11421770
SP_Dur,0,indeterminate,unknown,TRUE,15014869,11421770
SP_Mag,0,indeterminate,unknown,TRUE,15014869,11421770
SP_Tim,1,likely_unaltered,none_found,FALSE,15014869,11421770
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,15014869,11421770
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,15014869,11421770
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,15014869,11421770
Wet_Tim,0,indeterminate,unknown,TRUE,15014869,11421770
Peak_10,1,likely_unaltered,none_found,FALSE,15014869,11421770
Peak_2,-1,likely_altered,low,FALSE,15014869,11421770
Peak_5,1,likely_unaltered,none_found,FALSE,15014869,11421770
DS_Dur_WS,-1,likely_altered,low,FALSE,15014925,11421780
DS_Tim,-1,likely_altered,late,FALSE,15014925,11421780
DS_Mag_50,-1,likely_altered,low,FALSE,15014925,11421780
DS_Mag_90,-1,likely_altered,high,FALSE,15014925,11421780
FA_Dur,1,likely_unaltered,none_found,FALSE,15014925,11421780
FA_Mag,-1,likely_altered,high,FALSE,15014925,11421780
FA_Tim,-1,likely_altered,early,FALSE,15014925,11421780
SP_ROC,1,likely_unaltered,none_found,TRUE,15014925,11421780
SP_Dur,0,indeterminate,unknown,TRUE,15014925,11421780
SP_Mag,-1,likely_altered,high,FALSE,15014925,11421780
SP_Tim,-1,likely_altered,late,FALSE,15014925,11421780
Wet_BFL_Dur,-1,likely_altered,high,FALSE,15014925,11421780
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014925,11421780
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014925,11421780
Wet_Tim,-1,likely_altered,early,FALSE,15014925,11421780
Peak_Dur_10,-1,likely_altered,high,FALSE,15014925,11421780
Peak_Dur_2,1,likely_unaltered,none_found,FALSE,15014925,11421780
Peak_Dur_5,-1,likely_altered,high,FALSE,15014925,11421780
Peak_10,1,likely_unaltered,none_found,FALSE,15014925,11421780
Peak_2,1,likely_unaltered,none_found,FALSE,15014925,11421780
Peak_5,1,likely_unaltered,none_found,FALSE,15014925,11421780
Peak_Fre_10,-1,likely_altered,high,FALSE,15014925,11421780
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,15014925,11421780
Peak_Fre_5,-1,likely_altered,high,FALSE,15014925,11421780
DS_Dur_WS,-1,likely_altered,high,FALSE,15014455,11421790
DS_Tim,-1,likely_altered,early,FALSE,15014455,11421790
DS_Mag_50,-1,likely_altered,high,FALSE,15014455,11421790
DS_Mag_90,1,likely_unaltered,none_found,TRUE,15014455,11421790
FA_Dur,1,likely_unaltered,none_found,TRUE,15014455,11421790
FA_Mag,1,likely_unaltered,none_found,FALSE,15014455,11421790
FA_Tim,1,likely_unaltered,none_found,FALSE,15014455,11421790
SP_ROC,-1,likely_altered,high,FALSE,15014455,11421790
SP_Dur,0,indeterminate,unknown,TRUE,15014455,11421790
SP_Mag,1,likely_unaltered,none_found,FALSE,15014455,11421790
SP_Tim,0,indeterminate,early,FALSE,15014455,11421790
Wet_BFL_Dur,-1,likely_altered,low,FALSE,15014455,11421790
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,15014455,11421790
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,15014455,11421790
Wet_Tim,0,indeterminate,late,FALSE,15014455,11421790
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_10,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_2,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_5,1,likely_unaltered,none_found,FALSE,15014455,11421790
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,15014455,11421790
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,15014455,11421790
DS_Dur_WS,-1,likely_altered,low,FALSE,15014551,11421900
DS_Tim,-1,likely_altered,late,FALSE,15014551,11421900
DS_Mag_50,-1,likely_altered,high,FALSE,15014551,11421900
DS_Mag_90,-1,likely_altered,high,FALSE,15014551,11421900
FA_Dur,1,likely_unaltered,none_found,TRUE,15014551,11421900
FA_Mag,-1,likely_altered,high,FALSE,15014551,11421900
FA_Tim,-1,likely_altered,late,FALSE,15014551,11421900
SP_ROC,-1,likely_altered,low,FALSE,15014551,11421900
SP_Dur,0,indeterminate,high,FALSE,15014551,11421900
SP_Mag,1,likely_unaltered,none_found,TRUE,15014551,11421900
SP_Tim,0,indeterminate,late,FALSE,15014551,11421900
Wet_BFL_Dur,0,indeterminate,high,FALSE,15014551,11421900
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014551,11421900
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014551,11421900
Wet_Tim,-1,likely_altered,early,FALSE,15014551,11421900
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,15014551,11421900
Peak_Dur_2,-1,likely_altered,high,FALSE,15014551,11421900
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,15014551,11421900
Peak_10,-1,likely_altered,low,FALSE,15014551,11421900
Peak_2,-1,likely_altered,low,FALSE,15014551,11421900
Peak_5,-1,likely_altered,low,FALSE,15014551,11421900
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,15014551,11421900
Peak_Fre_2,1,likely_unaltered,none_found,FALSE,15014551,11421900
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,15014551,11421900
DS_Dur_WS,-1,likely_altered,low,FALSE,15014563,11422000
DS_Tim,-1,likely_altered,late,FALSE,15014563,11422000
DS_Mag_50,-1,likely_altered,high,FALSE,15014563,11422000
DS_Mag_90,-1,likely_altered,high,FALSE,15014563,11422000
FA_Dur,1,likely_unaltered,none_found,TRUE,15014563,11422000
FA_Mag,-1,likely_altered,high,FALSE,15014563,11422000
FA_Tim,-1,likely_altered,early,FALSE,15014563,11422000
SP_ROC,-1,likely_altered,low,FALSE,15014563,11422000
SP_Dur,-1,likely_altered,high,FALSE,15014563,11422000
SP_Mag,1,likely_unaltered,none_found,TRUE,15014563,11422000
SP_Tim,0,indeterminate,unknown,TRUE,15014563,11422000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,15014563,11422000
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014563,11422000
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,15014563,11422000
Wet_Tim,-1,likely_altered,early,FALSE,15014563,11422000
Peak_Dur_10,-1,likely_altered,high,FALSE,15014563,11422000
Peak_Dur_2,-1,likely_altered,high,FALSE,15014563,11422000
Peak_Dur_5,-1,likely_altered,high,FALSE,15014563,11422000
Peak_10,-1,likely_altered,low,FALSE,15014563,11422000
Peak_2,-1,likely_altered,low,FALSE,15014563,11422000
Peak_5,-1,likely_altered,low,FALSE,15014563,11422000
Peak_Fre_10,-1,likely_altered,high,FALSE,15014563,11422000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,15014563,11422000
Peak_Fre_5,-1,likely_altered,high,FALSE,15014563,11422000
DS_Dur_WS,-1,likely_altered,low,FALSE,15014563,11422500
DS_Tim,-1,likely_altered,late,FALSE,15014563,11422500
DS_Mag_50,-1,likely_altered,high,FALSE,15014563,11422500
DS_Mag_90,-1,likely_altered,high,FALSE,15014563,11422500
FA_Dur,1,likely_unaltered,none_found,TRUE,15014563,11422500
FA_Mag,1,likely_unaltered,none_found,FALSE,15014563,11422500
FA_Tim,1,likely_unaltered,none_found,TRUE,15014563,11422500
SP_ROC,-1,likely_altered,low,FALSE,15014563,11422500
SP_Dur,1,likely_unaltered,none_found,FALSE,15014563,11422500
SP_Mag,1,likely_unaltered,none_found,TRUE,15014563,11422500
SP_Tim,1,likely_unaltered,none_found,FALSE,15014563,11422500
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,15014563,11422500
Wet_BFL_Mag_10,-1,likely_altered,high,FALSE,15014563,11422500
Wet_BFL_Mag_50,-1,likely_altered,high,FALSE,15014563,11422500
Wet_Tim,0,indeterminate,unknown,TRUE,15014563,11422500
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,15014563,11422500
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_10,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_2,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_5,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,15014563,11422500
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,15014563,11422500
DS_Dur_WS,-1,likely_altered,high,FALSE,15070284,11423800
DS_Tim,1,likely_unaltered,none_found,FALSE,15070284,11423800
DS_Mag_50,1,likely_unaltered,none_found,FALSE,15070284,11423800
DS_Mag_90,-1,likely_altered,low,FALSE,15070284,11423800
FA_Dur,1,likely_unaltered,none_found,TRUE,15070284,11423800
FA_Mag,-1,likely_altered,low,FALSE,15070284,11423800
FA_Tim,1,likely_unaltered,none_found,TRUE,15070284,11423800
SP_ROC,0,indeterminate,unknown,TRUE,15070284,11423800
SP_Dur,1,likely_unaltered,none_found,TRUE,15070284,11423800
SP_Mag,-1,likely_altered,low,FALSE,15070284,11423800
SP_Tim,-1,likely_altered,late,FALSE,15070284,11423800
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,15070284,11423800
Wet_BFL_Mag_10,-1,likely_altered,low,FALSE,15070284,11423800
Wet_BFL_Mag_50,-1,likely_altered,low,FALSE,15070284,11423800
Wet_Tim,-1,likely_altered,late,FALSE,15070284,11423800
Peak_Dur_10,-1,likely_altered,high,FALSE,15070284,11423800
Peak_Dur_2,-1,likely_altered,high,FALSE,15070284,11423800
Peak_Dur_5,-1,likely_altered,high,FALSE,15070284,11423800
Peak_10,-1,likely_altered,low,FALSE,15070284,11423800
Peak_2,-1,likely_altered,low,FALSE,15070284,11423800
Peak_5,-1,likely_altered,low,FALSE,15070284,11423800
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,15070284,11423800
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,15070284,11423800
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,15070284,11423800
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,948020363,11424000
DS_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
DS_Mag_50,1,likely_unaltered,none_found,FALSE,948020363,11424000
DS_Mag_90,-1,likely_altered,low,FALSE,948020363,11424000
FA_Dur,1,likely_unaltered,none_found,TRUE,948020363,11424000
FA_Mag,-1,likely_altered,low,FALSE,948020363,11424000
FA_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_ROC,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_Dur,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_Mag,1,likely_unaltered,none_found,TRUE,948020363,11424000
SP_Tim,1,likely_unaltered,none_found,TRUE,948020363,11424000
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,948020363,11424000
Wet_BFL_Mag_10,0,indeterminate,low,FALSE,948020363,11424000
Wet_BFL_Mag_50,0,indeterminate,high,FALSE,948020363,11424000
Wet_Tim,-1,likely_altered,late,FALSE,948020363,11424000
Peak_Dur_10,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_10,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_10,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,948020363,11424000
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,948020363,11424000
