list_id,comid,gage_id,ID,NHDV1_COMID,NHDV2_COMID,STATION_NAME,LATITUDE,LONGITUDE,FLOW_YRS_POST_1950,FLOW_YRS_PRE_1975,FINAL_REFERENCE,REF_BEGIN_YEAR,REF_END_YEAR,CEFF_type,geometry,date_begin,date_end,ward
11120550,17594763,11120550,T11120550,17594763,17594763,GAVIOTA C NR GAVIOTA CA,34.48776644,-120.2270947,20,8,Y,1966,1986,REF,"c(-120.2270947, 34.48776644)",1966-10-01,1986-09-29,NA
11138500,17625379,11138500,T11138500,17625379,17625379,SISQUOC R NR SISQUOC CA,34.83970289,-120.1682063,54,24,Y,1950,2014,REF,"c(-120.1682063, 34.83970289)",1929-10-01,2019-12-26,NA
11141150,8192881,11141150,T11141150,8192881,8192881,ARROYO GRANDE AB PHOENIX C NR ARROYO GRANDE CA,35.18858618,-120.4351621,25,7,Y,1967,1992,REF,"c(-120.4351621, 35.18858618)",1967-06-21,1992-09-30,NA
11141280,8193647,11141280,T11141280,8193647,8193647,LOPEZ C NR ARROYO GRANDE CA,35.23553035,-120.4723857,46,7,Y,1967,2014,REF,"c(-120.4723857, 35.23553035)",1967-07-21,2019-12-26,NA
11143000,8189809,11143000,T11143000,8189809,8189809,BIG SUR R NR BIG SUR CA,36.24579648,-121.7732872,64,24,Y,1950,2014,REF,"c(-121.7732872, 36.24579648)",1950-04-01,2019-12-26,NA
11143500,8213735,11143500,T11143500,8213735,8213735,SALINAS R NR POZO CA,35.29858465,-120.4037709,33,24,Y,1950,1983,REF,"c(-120.4037709, 35.29858465)",1942-10-01,1983-09-29,NA
11204100,14930789,11204100,T11204100,14930789,14930789,SF TULE R NR RESERVATION BNDRY NR PORTERVILLE CA,36.024116480000004,-118.8134258,13,0,YY,2000,2014,REF,"c(-118.8134258, 36.02411648)",2000-09-02,2019-12-26,NA
11379000,8019804,11379000,T11379000,8019804,8019804,ANTELOPE C NR RED BLUFF CA,40.20376742,-122.1183272,32,24,YY,1950,1982,REF,"c(-122.1183272, 40.20376742)",1940-10-01,1982-09-29,NA
103087891,8922743,103087891,T103087891,8922743,8922743,ASPEN C ABV LEVIATHAN MINE NR MARKLEEVILLE CA,38.7086111,-119.648611,10,0,YY,2003,2014,REF,"c(-119.648611, 38.7086111)",2003-10-01,2019-11-19,NA
103367592,8944415,103367592,T103367592,8944415,8944415,"Eagle Rock Ck nr Stateline, NV",38.95657448,-119.9276805,18,0,Y,1989,2011,REF,"c(-119.9276805, 38.95657448)",NA,NA,NA
11151300,8205487,11151300,T11151300,8205487,8205487,SAN LORENZO C BL BITTERWATER C NR KING CITY CA,36.26802087,-121.066303,56,16,Y,1958,2014,REF,"c(-121.066303, 36.26802087)",1958-10-01,2019-12-26,NA
11151870,8203373,11151870,T11151870,8203373,8203373,ARROYO SECO NR GREENFIELD CA,36.23746164,-121.4816027,26,13,Y,1961,2014,REF,"c(-121.4816027, 36.23746164)",1961-10-01,1986-09-29,NA
11153470,17662343,11153470,T11153470,17662343,17662343,LLAGAS C AB CHESBRO RES NR MORGAN HILL CA,37.14827978,-121.7682836,18,3,Y,1971,2010,REF,"c(-121.7682836, 37.14827978)",1971-10-01,2010-09-29,NA
11153900,17661201,11153900,T11153900,17661201,17661201,UVAS C AB UVAS RES NR MORGAN HILL CA,37.09272543,-121.7182818,21,13,Y,1961,1982,REF,"c(-121.7182818, 37.09272543)",1961-08-01,1982-09-29,NA
11154100,17661675,11154100,T11154100,17661675,17661675,BODFISH C NR GILROY CA,37.0041163,-121.6671686,23,15,Y,1959,1982,REF,"c(-121.6671686, 37.0041163)",1959-10-01,1982-09-29,NA
11154700,17673639,11154700,T11154700,17673639,17673639,CLEAR C NR IDRIA CA,36.36468256,-120.7562868,18,0,Y,1993,2015,REF,"c(-120.7562868, 36.36468256)",1993-10-01,2016-04-11,NA
11159690,17683402,11159690,T11159690,17683402,17683402,APTOS C NR APTOS CA,37.00161665,-121.9060688,14,3,Y,1971,1985,REF,"c(-121.9060688, 37.00161665)",1971-10-01,1985-09-29,NA
11160020,17682178,11160020,T11160020,17682178,17682178,SAN LORENZO R NR BOULDER C CA,37.20661136,-122.1449644,24,6,Y,1968,1992,REF,"c(-122.1449644, 37.20661136)",1968-07-17,1992-12-31,NA
11160070,17682322,11160070,T11160070,17682322,17682322,BOULDER C AT BOULDER CREEK CA,37.12661339,-122.1227425,16,0,Y,1976,1987,REF,"c(-122.1227425, 37.12661339)",1976-10-01,1992-12-31,NA
11160300,17682394,11160300,T11160300,17682394,17682394,ZAYANTE C A ZAYANTE CA,37.08605874,-122.0469069,35,17,Y,1957,1992,REF,"c(-122.0469069, 37.08605874)",1957-10-01,1992-12-31,NA
11160500,17682474,11160500,T11160500,17682474,17682474,SAN LORENZO R A BIG TREES CA,37.04439313,-122.0724641,64,24,Y,1950,2014,REF,"c(-122.0724641, 37.04439313)",1936-10-01,2019-12-26,NA
11162500,17688105,11162500,T11162500,17688105,17688105,PESCADERO C NR PESCADERO CA,37.26077707,-122.3288602,63,23,Y,1951,2014,REF,"c(-122.3288602, 37.26077707)",1951-04-14,2019-12-26,NA
11162540,17688327,11162540,T11162540,17688327,17688327,BUTANO C NR PESCADERO CA,37.23355579,-122.3666399,12,12,Y,1962,1974,REF,"c(-122.3666399, 37.23355579)",1962-07-01,1974-10-07,NA
11162570,17687965,11162570,T11162570,17687965,17687965,SAN GREGORIO C A SAN GREGORIO CA,37.3257762,-122.3866404,36,5,Y,1969,2014,REF,"c(-122.3866404, 37.3257762)",1969-10-01,2019-12-26,NA
11172100,17694079,11172100,T11172100,17694079,17694079,UP PENITENCIA C A SAN JOSE CA,37.395217100000004,-121.8282872,26,13,Y,1961,1987,REF,"c(-121.8282872, 37.3952171)",1961-10-01,1987-09-29,NA
11172945,2809681,11172945,T11172945,2809681,2809681,ALAMEDA C AB DIV DAM NR SUNOL CA,37.4974356,-121.7735644,20,0,Y,1994,2014,REF,"c(-121.7735644, 37.4974356)",1994-10-01,2019-12-26,NA
11173200,2809859,11173200,T11173200,2809859,2809859,ARROYO HONDO NR SAN JOSE CA,37.46160337,-121.769397,33,6,Y,1968,2014,REF,"c(-121.769397, 37.46160337)",1968-10-01,2019-12-26,NA
11181390,1671771,11181390,T11181390,1671771,1671771,WILDCAT C A VALE RD AT RICHMOND CA,37.9532571,-122.3383039,20,0,Y,1975,1985,REF,"c(-122.3383039, 37.9532571)",1975-10-01,1996-06-09,NA
11182100,1671763,11182100,T11182100,1671763,1671763,PINOLE C A PINOLE CA,37.97242309,-122.2463573,27,24,Y,1950,1977,REF,"c(-122.2463573, 37.97242309)",1938-12-01,1977-09-29,NA
11182500,2790443,11182500,T11182500,2790443,2790443,SAN RAMON C A SAN RAMON CA,37.772983,-121.9946825,61,22,Y,1952,2015,REF,"c(-121.9946825, 37.772983)",1952-10-01,2019-12-26,NA
11195500,17175320,11195500,T11195500,17175320,17175320,SAN EMIGDIO C A SAN EMIGDIO RANCHHOUSE CA,34.98163745,-119.1851097,22,15,Y,1959,1981,REF,"c(-119.1851097, 34.98163745)",1959-04-01,1981-09-29,NA
11203580,14930711,11203580,T11203580,14930711,14930711,SF TULE R NR CHOLOLLO CAMPGROUND NR PORTERVILLE CA,36.04828125,-118.6542556,12,0,Y,2000,2014,REF,"c(-118.6542556, 36.04828125)",2000-01-22,2019-12-26,NA
11208000,14918005,11208000,T11208000,14918011,14918005,MARBLE F KAWEAH R (R ONLY) A POTWISHA CAMP CA,36.5218899,-118.7992652,61,24,Y,1950,1960,REF,"c(-118.7992652, 36.5218899)",1950-04-01,2018-09-30,NA
11209900,14922321,11209900,T11209900,14922321,14922321,KAWEAH R A THREE RIVERS CA,36.44383632,-118.9034335,32,16,Y,1958,1990,REF,"c(-118.9034335, 36.44383632)",1958-10-01,1990-09-30,NA
11213500,22050535,11213500,T11213500,22050535,22050535,KINGS R AB NF NR TRIMMER CA,36.8632806,-119.124282,32,24,Y,1950,1982,REF,"c(-119.124282, 36.8632806)",1926-10-01,1982-09-29,NA
11214000,22048943,11214000,T11214000,22048943,22048943,NF KINGS R BL MEADOWBROOK CA,37.08133045,-118.862888,25,18,Y,1956,1981,REF,"c(-118.862888, 37.08133045)",1921-10-01,1981-09-29,NA
11218500,22050527,11218500,T11218500,22050527,22050527,KINGS R BL NF NR TRIMMER CA,36.87466959,-119.1417829,31,12,Y,1962,1993,REF,"c(-119.1417829, 36.87466959)",1962-03-01,1993-10-13,NA
11220000,22050457,11220000,T11220000,22050457,22050457,BIG C AB PINE FLAT RES NR TRIMMER CA,36.91633697,-119.2445652,20,20,Y,1953,1973,REF,"c(-119.2445652, 36.91633697)",1953-10-01,1973-09-29,NA
11226500,17113015,11226500,T11226500,17113015,17113015,SAN JOAQUIN R A MILLER CROSSING CA,37.51049707,-119.1973476,40,23,Y,1951,1991,REF,"c(-119.1973476, 37.51049707)",1921-10-01,1991-09-29,NA
11230500,17118323,11230500,T11230500,17118323,17118323,BEAR C NR LAKE THOMAS A EDISON CA,37.3393863,-118.9734513,64,24,Y,1950,2014,REF,"c(-118.9734513, 37.3393863)",1921-10-01,2018-09-30,NA
11237500,17116209,11237500,T11237500,17116209,17116209,PITMAN C BL TAMARACK C CA,37.19855659,-119.2137328,63,24,Y,1950,2013,REF,"c(-119.2137328, 37.19855659)",1927-12-01,2018-09-30,NA
11257100,17099787,11257100,T11257100,17099787,17099787,MIAMI C NR OAKHURST CA,37.39355278,-119.6543181,20,14,Y,1960,1980,REF,"c(-119.6543181, 37.39355278)",1960-10-01,1980-09-29,NA
11264500,21609533,11264500,T11264500,21609533,21609533,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,37.73159272,-119.5587736,64,24,Y,1950,2014,REF,"c(-119.5587736, 37.73159272)",1915-08-23,2019-12-26,NA
11266500,21609641,11266500,T11266500,21609641,21609641,MERCED R A POHONO BRIDGE NR YOSEMITE CA,37.71687138,-119.6662788,63,24,Y,1950,2014,REF,"c(-119.6662788, 37.71687138)",1916-10-01,2019-12-26,NA
11268000,21610027,11268000,T11268000,21610027,21610027,SF MERCED R NR EL PORTAL CA,37.65131973,-119.8854532,24,23,Y,1951,1975,REF,"c(-119.8854532, 37.65131973)",1951-04-01,1975-10-07,NA
11274790,17081597,11274790,T11274790,17081597,17081597,TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY,37.916588,-119.659894,7,0,Y,2006,2014,REF,"c(-119.659894, 37.916588)",2006-10-12,2019-12-26,NA
11275000,17082117,11275000,T11275000,17082117,17082117,FALLS C NR HETCH HETCHY CA,37.97075376,-119.764343,32,23,Y,1950,1983,REF,"c(-119.764343, 37.97075376)",1915-10-01,1983-09-29,NA
11281000,17078519,11281000,T11281000,17078519,17078519,SF TUOLUMNE R NR OAKLAND RECREATION CAMP CA,37.82159266,-120.0129616,51,24,Y,1950,2002,REF,"c(-120.0129616, 37.82159266)",1923-04-01,2002-09-30,NA
11282000,17078467,11282000,T11282000,17078467,17078467,M TUOLUMNE R A OAKLAND RECREATION CAMP CA,37.82825915,-120.0115727,51,24,Y,1950,2002,REF,"c(-120.0115727, 37.82825915)",1916-10-01,2002-09-30,NA
11283500,17078183,11283500,T11283500,17078183,17078183,CLAVEY R NR BUCK MEADOWS CA,37.90048017,-120.0718517,32,15,Y,1959,1995,REF,"c(-120.0718517, 37.90048017)",1959-10-01,1995-06-13,NA
11292500,347487,11292500,T11292500,347487,347487,CLARK FORK STANISLAUS R NR DARDANELLE CA,38.36380105,-119.8712915,44,24,Y,1950,1994,REF,"c(-119.8712915, 38.36380105)",1950-10-01,1994-09-30,NA
11315000,17053540,11315000,T11315000,17053540,17053540,COLE C NR SALT SPRINGS DAM CA,38.5190783,-120.2126928,64,24,Y,1950,2014,REF,"c(-120.2126928, 38.5190783)",1927-10-01,2018-09-30,NA
11334300,20196320,11334300,T11334300,20196320,20196320,SF COSUMNES R NR RIVER PINES CA,38.55685113,-120.7932682,23,17,Y,1957,1980,REF,"c(-120.7932682, 38.55685113)",1957-10-01,1980-09-29,NA
11341400,7964867,11341400,T11341400,7964867,7964867,SACRAMENTO R NR MT SHASTA CA,41.26654165,-122.3116771,28,15,Y,1959,1987,REF,"c(-122.3116771, 41.26654165)",1959-10-01,1987-09-29,NA
11365500,7951258,11365500,T11365500,7951258,7951258,SQUAW C AB SHASTA LK CA,40.85682061,-122.0866676,16,16,Y,1950,1966,REF,"c(-122.0866676, 40.85682061)",1944-10-01,1966-09-29,NA
11371000,2782657,11371000,T11371000,2782657,2782657,CLEAR C A FRENCH GULCH CA,40.6948699,-122.6366845,43,24,Y,1950,1993,REF,"c(-122.6366845, 40.6948699)",1950-10-01,1993-09-30,NA
11375700,2800225,11375700,T11375700,2800225,2800225,NF COTTONWOOD C NR IGO CA,40.44209523,-122.5502903,24,18,Y,1956,1980,REF,"c(-122.5502903, 40.44209523)",1956-10-01,1980-09-29,NA
11376500,2496048,11376500,T11376500,2496048,2496048,BATTLE C NR COTTONWOOD CA,40.39709897,-122.1358311,11,11,Y,1950,1959,REF,"c(-122.1358311, 40.39709897)",1940-10-01,1961-09-29,NA
11394500,8037183,11394500,T11394500,8037183,8037183,MF FEATHER R NR MERRIMAC CA,39.70821994,-121.2705175,35,23,Y,1951,1986,REF,"c(-121.2705175, 39.70821994)",1951-10-01,1986-09-29,NA
11396400,8037541,11396400,T11396400,8037541,8037541,SUCKER RUN NR FORBESTOWN CA,39.55322067,-121.3021851,22,9,Y,1965,1987,REF,"c(-121.3021851, 39.55322067)",1965-07-01,1987-09-30,NA
11400000,2773562,11400000,T11400000,2773562,2773562,BUTT C AB ALMANOR-BUTT C TU NR PRATTVILLE CA,40.18960782,-121.1907966,14,14,Y,1950,1964,REF,"c(-121.1907966, 40.18960782)",1936-10-01,1964-09-29,NA
11409300,8060547,11409300,T11409300,8060547,8060547,OREGON C A CAMPTONVILLE CA,39.44600312,-121.0463431,33,7,Y,1967,2000,REF,"c(-121.0463431, 39.44600312)",1967-10-01,2000-09-30,NA
11409500,8060667,11409500,T11409500,8060667,8060667,OREGON C NR NORTH SAN JUAN CA,39.40266982,-121.0774543,19,19,Y,1950,1969,REF,"c(-121.0774543, 39.40266982)",1911-10-01,1969-10-01,NA
11413100,8056781,11413100,T11413100,8056781,8056781,N YUBA R AB SLATE C NR STRAWBERRY CA,39.52461288,-121.0916235,19,6,Y,1968,1986,REF,"c(-121.0916235, 39.52461288)",1968-07-01,1987-09-29,NA
11413320,8056721,11413320,T11413320,8056721,8056721,DEADWOOD C NR STRAWBERRY VALLEY CA,39.54989055,-121.0944014,18,0,Y,1994,2014,REF,"c(-121.0944014, 39.54989055)",1994-10-01,2018-09-30,NA
11413323,8056723,11413323,T11413323,8056723,8056723,OWL GULCH NR STRAWBERRY VALLEY CA,39.5454461,-121.0952348,18,0,Y,1994,2014,REF,"c(-121.0952348, 39.5454461)",1994-10-01,2018-09-30,NA
11426150,14991725,11426150,T11426150,14991725,14991725,ONION C NR SODA SPRINGS CA,39.26712708,-120.3649233,20,15,Y,1959,1979,REF,"c(-120.3649233, 39.26712708)",1959-10-01,1979-10-01,NA
11427700,14992381,11427700,T11427700,14992381,14992381,DUNCAN CYN C NR FRENCH MEADOWS CA,39.1357376,-120.4785353,53,14,Y,1960,2014,REF,"c(-120.4785353, 39.1357376)",1961-07-31,2018-09-30,NA
11433260,14993059,11433260,T11433260,14993059,14993059,NF OF MF AMERICAN R NR FORESTHILL CA,39.02406712,-120.7185401,20,9,Y,1965,1985,REF,"c(-120.7185401, 39.02406712)",1965-08-01,1985-09-29,NA
11433420,14997567,11433420,T11433420,14997543,14997567,MAINE BAR CANYON C NR GREENWOOD CA,38.9260099,-120.9485517,13,2,Y,1972,1986,REF,"c(-120.9485517, 38.9260099)",1972-10-01,1986-09-29,NA
11449500,948020963,11449500,T11449500,8009279,948020963,KELSEY C NR KELSEYVILLE CA,38.92739984,-122.8436046,62,24,Y,1950,2014,REF,"c(-122.8436046, 38.92739984)",1946-10-01,2019-12-26,NA
11451100,8005975,11451100,T11451100,8005975,8005975,NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA,39.1654458,-122.6199862,42,3,Y,1971,2015,REF,"c(-122.6199862, 39.1654458)",1971-10-01,2019-12-26,NA
11451715,8009213,11451715,T11451715,8009213,8009213,BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA,38.95767446,-122.3427535,15,0,Y,1997,2014,REF,"c(-122.3427535, 38.95767446)",1997-11-20,2019-12-26,NA
11457000,1669101,11457000,T11457000,1669117,1669101,DRY C NR NAPA CA,38.35630164,-122.364977,15,15,Y,1951,1966,REF,"c(-122.364977, 38.35630164)",1951-04-01,1966-09-29,NA
11458300,1670171,11458300,T11458300,1670171,1670171,NAPA C A NAPA,38.3018588,-122.3038634,13,4,Y,1970,1979,REF,"c(-122.3038634, 38.3018588)",1970-10-01,1983-09-29,NA
11460100,1671593,11460100,T11460100,1671593,1671593,ARROYO CORTE MADERA D PRES A MILL VALLEY CA,37.8971482,-122.5360868,19,8,Y,1965,1986,REF,"c(-122.5360868, 37.8971482)",1965-10-01,1986-09-29,NA
11464500,8276449,11464500,T11464500,8276449,8276449,DRY C NR CLOVERDALE CA,38.74963216,-123.0922252,30,24,Y,1950,1980,REF,"c(-123.0922252, 38.74963216)",1941-10-01,1980-09-29,NA
11467200,8271049,11467200,T11467200,8271049,8271049,AUSTIN C NR CAZADERO CA,38.5065797,-123.0697239,17,7,Y,1959,2014,REF,"c(-123.0697239, 38.5065797)",1959-06-01,2019-12-26,NA
11467500,8280895,11467500,T11467500,8280895,8280895,SF GUALALA R NR ANNAPOLIS CA,38.70491205,-123.4230642,21,21,Y,1950,1994,REF,"c(-123.4230642, 38.70491205)",1950-10-01,1994-06-30,NA
11467600,2666153,11467600,T11467600,2666153,2666153,GARCIA R NR POINT ARENA CA,38.92629636,-123.6302925,21,12,Y,1962,1983,REF,"c(-123.6302925, 38.92629636)",1962-08-01,1983-09-29,NA
11468000,2665613,11468000,T11468000,2665613,2665613,NAVARRO R NR NAVARRO CA,39.17045608,-123.668069,63,24,Y,1950,2013,REF,"c(-123.668069, 39.17045608)",1950-10-01,2019-12-26,NA
11468500,2665525,11468500,T11468500,2665525,2665525,NOYO R NR FORT BRAGG CA,39.42822378,-123.7377917,62,23,Y,1951,2014,REF,"c(-123.7377917, 39.42822378)",1951-10-01,2019-12-26,NA
11468900,2546355,11468900,T11468900,2546355,2546355,MATTOLE R NR ETTERSBURG CA,40.139309,-123.991423,12,0,Y,2001,2014,REF,"c(-123.991423, 40.139309)",2001-06-21,2019-12-26,NA
11472900,8294911,11472900,T11472900,8294911,8294911,BLACK BUTTE R NR COVELO CA,39.82071008,-123.0816755,21,16,Y,1958,2005,REF,"c(-123.0816755, 39.82071008)",1958-10-01,2005-09-29,NA
11473900,8295207,11473900,T11473900,8295207,8295207,MF EEL R NR DOS RIOS CA,39.70626687,-123.3252913,48,9,Y,1965,2014,REF,"c(-123.3252913, 39.70626687)",1965-10-01,2019-12-26,NA
11474500,2709327,11474500,T11474500,2709327,2709327,NF EEL R NR MINA CA,39.9373742,-123.3469626,27,21,Y,1953,2005,REF,"c(-123.3469626, 39.9373742)",1953-10-01,2005-09-29,NA
11475500,8287608,11475500,T11475500,8287608,8287608,SF EEL R NR BRANSCOMB CA,39.71904456,-123.6527961,20,20,Y,1950,1970,REF,"c(-123.6527961, 39.71904456)",1946-10-01,1970-09-29,NA
11475560,8287590,11475560,T11475560,8287590,8287590,ELDER C NR BRANSCOMB CA,39.7295997,-123.6439073,46,7,Y,1967,2014,REF,"c(-123.6439073, 39.7295997)",1967-10-01,2019-12-26,NA
11475800,8287256,11475800,T11475800,8287256,8287256,SF EEL R A LEGGETT CA,39.8745957,-123.7205775,40,9,Y,1965,2014,REF,"c(-123.7205775, 39.8745957)",1965-10-01,2019-12-26,NA
11476500,8285120,11476500,T11476500,8285120,8285120,SF EEL R NR MIRANDA CA,40.18181004,-123.7761426,63,24,Y,1950,1980,REF,"c(-123.7761426, 40.18181004)",1939-10-01,2019-12-26,NA
11476600,8284190,11476600,T11476600,8284190,8284190,BULL C NR WEOTT CA,40.351528,-124.0050423,54,14,Y,1960,2014,REF,"c(-124.0050423, 40.351528)",1960-10-01,2019-01-09,NA
11477000,2704735,11477000,T11477000,2704735,2704735,EEL R A SCOTIA CA,40.49152384,-124.0997699,63,24,Y,1950,1970,REF,"c(-124.0997699, 40.49152384)",1910-10-01,2019-12-26,NA
11477500,2705471,11477500,T11477500,2705471,2705471,VAN DUZEN R NR DINSMORE CA,40.48458571,-123.6580935,16,16,Y,1953,1974,REF,"c(-123.6580935, 40.48458571)",1953-10-01,1974-09-29,NA
11478500,2705477,11478500,T11478500,2705477,2705477,VAN DUZEN R NR BRIDGEVILLE CA,40.48041636,-123.890876,63,24,Y,1950,2014,REF,"c(-123.890876, 40.48041636)",1950-10-01,2019-12-26,NA
11480390,8320019,11480390,T11480390,8320019,8320019,MAD R AB RUTH RES NR FOREST GLEN CA,40.28431329,-123.3353034,33,0,Y,1980,2014,REF,"c(-123.3353034, 40.28431329)",1980-06-20,2019-12-26,NA
11480800,8319321,11480800,T11480800,8319321,8319321,NF MAD R NR KORBEL CA,40.88624107,-123.9417258,9,9,Y,1957,1974,REF,"c(-123.9417258, 40.88624107)",1957-10-01,1974-09-29,NA
11481200,8315847,11481200,T11481200,8315847,8315847,LITTLE R NR TRINIDAD CA,41.0098479,-124.0814555,59,19,Y,1955,2014,REF,"c(-124.0814555, 41.0098479)",1955-10-01,2019-12-26,NA
11481500,8319319,11481500,T11481500,8319319,8319319,REDWOOD C NR BLUE LAKE CA,40.90596479,-123.815335,43,7,Y,1953,2014,REF,"c(-123.815335, 40.90596479)",1953-10-01,2019-12-26,NA
11482110,8316277,11482110,T11482110,8316277,8316277,LACKS C NR ORICK CA,41.06068303,-123.8670069,11,0,Y,1980,1991,REF,"c(-123.8670069, 41.06068303)",1980-10-01,1991-10-28,NA
11482125,8316253,11482125,T11482125,8316253,8316253,PANTHER C NR ORICK CA,41.08846,-123.9083973,12,0,Y,1979,1988,REF,"c(-123.9083973, 41.08846)",1979-10-01,1991-09-30,NA
11482200,8316133,11482200,T11482200,8316133,8316133,REDWOOD C AT S PARK BOUNDARY NR ORICK CA,41.17179181,-123.9497889,11,4,Y,1970,1981,REF,"c(-123.9497889, 41.17179181)",1970-10-01,1981-10-28,NA
11482500,8315607,11482500,T11482500,8315607,8315607,REDWOOD C A ORICK CA,41.2992896,-124.0511825,61,21,Y,1953,2014,REF,"c(-124.0511825, 41.2992896)",1911-09-01,2019-12-26,NA
11522500,8261865,11522500,T11522500,8261865,8261865,SALMON R A SOMES BAR CA,41.3765154,-123.4770026,64,24,Y,1950,2014,REF,"c(-123.4770026, 41.3765154)",1911-10-01,2019-12-26,NA
11523200,8242324,11523200,T11523200,8242324,8242324,TRINITY R AB COFFEE C NR TRINITY CTR CA,41.1112571,-122.7055788,57,17,Y,1957,2014,REF,"c(-122.7055788, 41.1112571)",1957-10-01,2019-12-26,NA
11525530,8246406,11525530,T11525530,8246406,8246406,RUSH C NR LEWISTON CA,40.7245899,-122.8347458,11,0,Y,2002,2015,REF,"c(-122.8347458, 40.7245899)",2002-10-01,2019-12-26,NA
11525670,8245912,11525670,T11525670,8245912,8245912,INDIAN C NR DOUGLAS CITY CA,40.651812,-122.914469,9,0,Y,2004,2015,REF,"c(-122.914469, 40.651812)",2004-10-01,2019-12-26,NA
11526500,8244332,11526500,T11526500,8244332,8244332,NF TRINITY R A HELENA CA,40.7818089,-123.1283653,23,17,Y,1957,2014,REF,"c(-123.1283653, 40.7818089)",1911-10-01,2019-10-07,NA
11527400,8243406,11527400,T11527400,8243406,8243406,NEW R A DENNY CA,40.94569163,-123.3830998,10,10,Y,1959,1969,REF,"c(-123.3830998, 40.94569163)",1927-10-01,1969-09-29,NA
11528700,8232392,11528700,T11528700,8232392,8232392,SF TRINITY R BL HYAMPOM CA,40.6498627,-123.4942046,48,9,Y,1965,2014,REF,"c(-123.4942046, 40.6498627)",1965-10-01,2019-12-26,NA
11529000,8231982,11529000,T11529000,8231982,8231982,SF TRINITY R NR SALYER CA,40.841525,-123.5678243,17,17,Y,1950,1967,REF,"c(-123.5678243, 40.841525)",1950-10-01,1982-04-30,NA
11532000,22226814,11532000,T11532000,22226814,22226814,SF SMITH R NR CRESCENT CITY CA,41.79150242,-124.0261871,9,7,Y,1954,1979,REF,"c(-124.0261871, 41.79150242)",1911-10-01,1979-09-29,NA
11532500,22226812,11532500,T11532500,22226812,22226812,SMITH R NR CRESCENT CITY CA,41.7915026,-124.0761887,63,24,Y,1950,2014,REF,"c(-124.0761887, 41.7915026)",1931-10-01,2019-12-26,NA
