"objectid","sampleid","stationcode","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
6276,"603UOW005_07282003_BMI_SNARL_1","603UOW005","2003-07-28 00:00:00",7,28,2003,"BMI_SNARL",1,"SWAMP",3222,20,20,0,0,11.75788651,7.45,0.63361727,0.03,0.87008205,0.23,0.75184966,0.06,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{9FB821CB-A3C3-4846-B9DB-4F7FD2C38A75}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2328,"603DDM005_09132011_BMI_RWB_1","603DDM005","2011-09-13 00:00:00",9,13,2011,"BMI_RWB",1,"",590,20,20,10.16949153,16.66666667,15.56485511,14.5,0.93158593,0.36,1.09419568,0.7,1.01289081,0.53,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{86D86E8F-07DC-454C-A614-687CB58A3C46}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6392,"603PNC001_09152006_BMI_TRC_1","603PNC001","2006-09-15 00:00:00",9,15,2006,"BMI_TRC",1,"SWAMP",550,20,20,0,0,10.31013349,9.7,0.94082196,0.38,1.13526763,0.77,1.0380448,0.59,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{E3E69D1A-306B-4556-B7FA-DD2D0016DA75}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1566,"509ACNFPP_07302008_BMI_RWB_1","509ACNFPP","2008-07-30 00:00:00",7,30,2008,"BMI_RWB",1,"",589,20,20,2.37691002,9.85915493,17.73366982,19.8,1.11652017,0.73,0.93151785,0.35,1.02401901,0.56,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{C9236C8E-5A80-4E79-BEB0-3DDE2BB291C2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9157,"201WLK100_04172001_BMI_CSBP_Trans_1","201WLK100","2001-04-17 00:00:00",4,17,2001,"BMI_CSBP_Trans",1,"SWAMP",905,20,20,0.11049724,3.84615385,13.49429094,9.55,0.70770669,0.06,0.76104308,0.09,0.73437489,0.05,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{841FBEF7-3622-4A5E-B83A-768BD2F40CDC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,"315GAV_04292008_BMI_RWB_1","315GAV","2008-04-29 00:00:00",4,29,2008,"BMI_RWB",1,"",564,20,20,0,0,6.9781171,8.9,1.27541569,0.93,0.67706098,0.04,0.97623833,0.44,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{413AB641-7B24-475B-A797-1B542AAE4665}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,"519PS0449_09062011_BMI_RWB_1","519PS0449","2011-09-06 00:00:00",9,6,2011,"BMI_RWB",1,"",201,1,1,0,0,9.73435005,5,0.51364498,0.01,0.54684314,0.01,0.53024406,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{01C4160D-8D03-4FDB-9D38-60F7D8D76899}",NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"105FC1120_07302014_BMI_RWB_1","105FC1120","2014-07-30 00:00:00",7,30,2014,"BMI_RWB",1,"",533,20,20,11.25703565,9.43396226,15.65068581,16.3,1.04148791,0.59,0.88706577,0.26,0.96427684,0.41,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-08-04 00:00:00","false","{E641ED26-70D4-499E-A7D2-FDF9DC5F0205}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4979,"909SWR94x_11141999_BMI_CSBP_Trans_1","909SWR94x","1999-11-14 00:00:00",11,14,1999,"BMI_CSBP_Trans",1,"SWAMP",683,20,20,8.89894419,6.06060606,7.07928591,6.6,0.93229742,0.36,0.53882359,0.01,0.73556051,0.05,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{BCE4D911-1AA5-4D29-A926-20DD283A9A49}",NA,NA,NA,NA,NA,NA,NA,NA,NA
468,"106WE0824_07242001_BMI_RWB_1","106WE0824","2001-07-24 00:00:00",7,24,2001,"BMI_RWB",1,"",487,1,20,8.62422998,6.94444444,13.45895437,12.65,0.93989471,0.38,0.73072901,0.07,0.83531186,0.15,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{50C819BC-7EAC-4C8C-B569-C547ACF1B1A7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
829,"202PS0134_05312011_BMI_RWB_1","202PS0134","2011-05-31 00:00:00",5,31,2011,"BMI_RWB",1,"",265,1,1,0.37878788,2.56410256,12.30264016,12,0.97540039,0.45,0.44643042,0,0.7109154,0.04,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-06-07 00:00:00","false","{CB11C510-5C6D-4A82-869E-2F581FE17EFE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1700,"515DCBAFB_10042004_BMI_RWB_1","515DCBAFB","2004-10-04 00:00:00",10,4,2004,"BMI_RWB",1,"",485,1,20,0.20618557,2.63157895,9.7174423,8,0.8232619,0.18,0.53210786,0,0.67768488,0.02,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-02-05 00:00:00","false","{0CD964F5-C2C1-4BFB-9AD3-B4A622408D53}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7919,"509DCPWxx_10031998_BMI_CSBP_Trans_1","509DCPWxx","1998-10-03 00:00:00",10,3,1998,"BMI_CSBP_Trans",1,"SWAMP",867,20,20,4.95963091,10.71428571,17.22989046,16.35,0.94893232,0.39,0.99246765,0.48,0.97069999,0.43,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{A433A326-E504-4D39-B0C3-8C8DFF16D731}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,"634UTR004_09202000_BMI_SNARL_1","634UTR004","2000-09-20 00:00:00",9,20,2000,"BMI_SNARL",1,"SWAMP",6132,20,20,0,0,13.49232167,9.7,0.71892742,0.07,1.03262611,0.57,0.87577676,0.22,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{404182DE-9290-4886-AEAD-59E9930077C1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2361,"603PS1056_07242012_BMI_RWB_1","603PS1056","2012-07-24 00:00:00",7,24,2012,"BMI_RWB",1,"",604,20,20,6.62251656,14.0625,7.71188889,8.65,1.12164479,0.74,1.42737949,0.99,1.27451214,0.96,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{D8CE48D9-C2E9-42A9-AC46-3C32BA57436F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7190,"520DCDCRx_10102002_BMI_CSBP_Trans_1","520DCDCRx","2002-10-10 00:00:00",10,10,2002,"BMI_CSBP_Trans",1,"SWAMP",867,20,20,0.46136101,6.66666667,15.17203299,16,1.05457192,0.61,1.07177267,0.66,1.06317229,0.65,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{027ADF52-E358-4274-B5A0-4CE8FB564B6E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1867,"519CE0019_07192004_BMI_RWB_2","519CE0019","2004-07-19 00:00:00",7,19,2004,"BMI_RWB",2,"",489,1,20,0,0,10.21095024,4.75,0.46518687,0,0.16210024,0,0.31364356,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{D0A72BBF-1936-4AC4-AFCE-94F93C495DC7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2311,"601PRK002_08022012_BMI_RWB_1","601PRK002","2012-08-02 00:00:00",8,2,2012,"BMI_RWB",1,"",594,20,20,3.53535354,4.54545455,13.75013583,15.85,1.15271589,0.79,1.20725811,0.88,1.179987,0.87,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{C4637423-DDCF-45D2-8EDD-6F52A1C4CEAF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3096,"911NP9ATC_03242014_BMI_RWB_1","911NP9ATC","2014-03-24 00:00:00",3,24,2014,"BMI_RWB",1,"",573,20,20,4.88656195,13.51351351,7.02065963,8.6,1.22495612,0.88,0.82481483,0.16,1.02488548,0.56,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-07-08 00:00:00","false","{25DD084C-7490-4BA0-8F2A-91017395FC65}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2404,"631CE0074_08232004_BMI_RWB_1","631CE0074","2004-08-23 00:00:00",8,23,2004,"BMI_RWB",1,"",450,1,20,2.66666667,3.57142857,11.77020418,13.95,1.18519609,0.83,1.23748753,0.91,1.21134181,0.91,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{2BBB3273-CC3F-41F6-A4F4-DA7C81E3EF4F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,"802S25949_06042012_BMI_RWB_1","802S25949","2012-06-04 00:00:00",6,4,2012,"BMI_RWB",1,"",613,20,20,7.17781403,4.83870968,7.81190448,9,1.15208782,0.79,0.99152281,0.48,1.07180531,0.67,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-10-14 00:00:00","true","{68798873-9670-4FAD-BF74-366D5805F151}",NA,NA,NA,NA,NA,NA,NA,NA,NA
435,"106FCA036_07152013_BMI_RWB_1","106FCA036","2013-07-15 00:00:00",7,15,2013,"BMI_RWB",1,"",543,20,20,7.18232044,4.65116279,16.50972916,13.7,0.82981373,0.19,0.68378853,0.04,0.75680113,0.06,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-05-05 00:00:00","false","{27BBA1D3-E6F0-4A1B-9424-CF2EDDC26A4E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1817,"518PS0045_07212009_BMI_RWB_1","518PS0045","2009-07-21 00:00:00",7,21,2009,"BMI_RWB",1,"",594,20,20,5.21885522,9.7826087,19.85388881,22.5,1.13327924,0.76,1.11877074,0.75,1.12602499,0.78,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{3A4A0EC3-8C1A-47E1-9CCD-0DB6429B4049}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10107,"801RB8262_06072009_BMI_RWB_1","801RB8262","2009-06-07 00:00:00",6,7,2009,"BMI_RWB",1,"SWAMP",558,20,20,7.16845878,19.23076923,8.91695549,5.75,0.64483893,0.03,0.47873903,0,0.56178898,0,"2017-04-04 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{224101F8-127C-48E5-88ED-730A488925EA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"114CE0131_07312012_BMI_RWB_1","114CE0131","2012-07-31 00:00:00",7,31,2012,"BMI_RWB",1,"",553,20,20,1.63636364,6.25,15.38350126,11.3,0.73455319,0.08,0.79626642,0.13,0.76540981,0.07,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{C9C868B2-558A-4CE6-A95B-23244BEB04D5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,"403BA0068_05142008_BMI_RWB_1","403BA0068","2008-05-14 00:00:00",5,14,2008,"BMI_RWB",1,"",636,20,20,5.66037736,5,11.84108026,6.9,0.5827171,0.01,0.70927597,0.05,0.64599654,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","true","{48396B90-30A7-4E40-95AD-019ECC4C210F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"524PS0394_07192012_BMI_RWB_1","524PS0394","2012-07-19 00:00:00",7,19,2012,"BMI_RWB",1,"",691,20,20,0.4341534,1.47058824,15.15016886,15.15,0.99998885,0.5,0.93736168,0.36,0.96867527,0.42,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{5CFEE18F-BC9F-4D96-8A3B-3E57E24C614F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6466,"603WE0758_07022001_BMI_CSBP_Trans_1","603WE0758","2001-07-02 00:00:00",7,2,2001,"BMI_CSBP_Trans",1,"SWAMP",418,1,20,0,0,9.77115478,10.95,1.12064544,0.74,0.91705785,0.32,1.01885164,0.55,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{C5D79938-6B9B-4B3B-830E-7AAB2F55B32F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4374,"903M20166_05022016_BMI_RWB_1","903M20166","2016-05-02 00:00:00",NA,NA,NA,"BMI_RWB",1,"",666,20,20,1.8018018,11.76470588,7.60963043,5.65,0.74248021,0.09,0.35437383,0,0.54842702,0,"2018-01-10 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{638360E6-6A49-4447-92C6-AB686BC0FE81}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6063,"635SQM002_08292000_BMI_SNARL_1","635SQM002","2000-08-29 00:00:00",8,29,2000,"BMI_SNARL",1,"SWAMP",1383,20,20,0,0,13.78415744,9,0.65292348,0.03,0.60688789,0.01,0.62990568,0.01,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{D9989798-9B50-49C4-9D1B-F65CA2AD48D4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1453,"405WER318_03272009_BMI_RWB_1","405WER318","2009-03-27 00:00:00",3,27,2009,"BMI_RWB",1,"",616,20,20,3.08441558,3.22580645,11.36338849,12.7,1.11762438,0.73,1.25923227,0.93,1.18842832,0.88,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","true","{1C570068-294F-47A6-A7FF-F963B1EFA38E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2241,"540SDC212_06162014_BMI_RWB_1","540SDC212","2014-06-16 00:00:00",6,16,2014,"BMI_RWB",1,"",535,20,20,1.12149533,6.89655172,17.40311867,12.3,0.70676987,0.06,0.86266436,0.22,0.78471712,0.09,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-08-04 00:00:00","false","{F0B075E4-471A-4FA9-B584-5F2A72672CF3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8837,"206PET400_04032003_BMI_CSBP_Trans_1","206PET400","2003-04-03 00:00:00",4,3,2003,"BMI_CSBP_Trans",1,"SWAMP",900,20,20,41.88888889,8.33333333,11.10107951,4,0.36032532,0,0.33938501,0,0.34985516,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{7FA61BF2-EB03-4AFB-8771-949D6FB485E2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,"514PCAPCR_10292014_BMI_RWB_1","514PCAPCR","2014-10-29 00:00:00",10,29,2014,"BMI_RWB",1,"",581,20,20,14.97418244,19.11764706,15.71004136,16.8,1.06937974,0.64,1.15344867,0.8,1.11141421,0.76,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2015-10-08 00:00:00","false","{BAAD71CA-9C86-41B9-95D7-02528192FB9A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2675,"801S02464_06222011_BMI_RWB_1","801S02464","2011-06-22 00:00:00",6,22,2011,"BMI_RWB",1,"",598,20,20,0.33444816,6.25,14.43203097,9,0.62361285,0.02,0.60156251,0.01,0.61258768,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-05-04 00:00:00","true","{E954FB86-5044-4AC8-B785-A88239CEE116}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5230,"906LPLPC4_05242001_BMI_CSBP_Trans_1","906LPLPC4","2001-05-24 00:00:00",5,24,2001,"BMI_CSBP_Trans",1,"SWAMP",877,20,20,0.11402509,4.76190476,8.21990672,7.75,0.94283308,0.38,0.69717523,0.05,0.82000416,0.13,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{627763B4-9A01-41D2-B0BA-1B2BCF8A68D7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5238,"906LPTEC3_11111999_BMI_CSBP_Trans_1","906LPTEC3","1999-11-11 00:00:00",11,11,1999,"BMI_CSBP_Trans",1,"SWAMP",849,20,20,1.07784431,16.66666667,7.66674594,4.45,0.58042878,0.01,0.49766675,0,0.53904777,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{6256ECC6-F4B3-49A8-8333-6C2C2FEF5D90}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2518,"719FCA001_06242008_BMI_RWB_1","719FCA001","2008-06-24 00:00:00",6,24,2008,"BMI_RWB",1,"",642,20,20,2.18068536,5.88235294,12.16669879,13.25,1.08903822,0.68,1.01345778,0.53,1.051248,0.63,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2015-02-04 00:00:00","false","{6CFCAE02-E9B0-4033-9FA6-208B63F72C44}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3862,"310ADC_04222001_BMI_CSBP_Trans_1","310ADC","2001-04-22 00:00:00",4,22,2001,"BMI_CSBP_Trans",1,"SWAMP",542,20,20,6.27306273,8,7.23304996,7.8,1.07838326,0.66,1.17911252,0.84,1.12874789,0.79,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{FAFD2E06-8937-458C-A23F-60B5A39797B8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6496,"603BCNFLR_09302002_BMI_CSBP_Trans_1","603BCNFLR","2002-09-30 00:00:00",9,30,2002,"BMI_CSBP_Trans",1,"SWAMP",849,20,20,49.2343934,2.77777778,8.69026491,6.95,0.79974547,0.15,0.84934366,0.2,0.82454457,0.14,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{ED5A59DC-A718-4892-9BFA-E707B6445454}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6456,"603UOW004_08242005_BMI_SNARL_1","603UOW004","2005-08-24 00:00:00",8,24,2005,"BMI_SNARL",1,"SWAMP",23681,20,20,0,0,11.773974,3.8,0.32274574,0,0.50414752,0,0.41344663,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{0F3ACF8C-1E23-41E1-9CCA-B7EB2FD174AA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9800,"312SIV_04182001_BMI_CSBP_Trans_1","312SIV","2001-04-18 00:00:00",4,18,2001,"BMI_CSBP_Trans",1,"SWAMP",797,20,20,0.25094103,4.87804878,7.79031163,8.55,1.09751707,0.7,1.11630495,0.74,1.10691101,0.75,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{FEE36855-BEE7-451F-8374-E64209EBA5F1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
452,"106PS0186_09262012_BMI_RWB_1","106PS0186","2012-09-26 00:00:00",9,26,2012,"BMI_RWB",1,"",574,20,20,26.82926829,9.41176471,16.141356,19,1.17710061,0.82,1.25439629,0.92,1.21574845,0.91,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{5FCD9677-B55A-4A3C-89CC-81A7235DBC6B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
957,"206RIC100_05052015_BMI_RWB_1","206RIC100","2015-05-05 00:00:00",5,5,2015,"BMI_RWB",1,"",580,20,20,1.37931034,5.88235294,18.49562095,11.8,0.63798885,0.03,0.73171087,0.07,0.68484986,0.02,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-09-08 00:00:00","false","{F4DD7472-A1E7-4173-AD53-57DA885199B7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9861,"315MIU_03222002_BMI_CSBP_Trans_1","315MIU","2002-03-22 00:00:00",3,22,2002,"BMI_CSBP_Trans",1,"SWAMP",855,20,20,2.88808664,5.45454545,8.31458486,9.3,1.11851646,0.73,1.04783835,0.61,1.0831774,0.7,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{647603A8-986F-46E1-984D-D6FF0FE24E28}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2538,"719NP7TWP_04072015_BMI_RWB_1","719NP7TWP","2015-04-07 00:00:00",4,7,2015,"BMI_RWB",1,"",589,20,20,2.71646859,8.69565217,6.67338924,6.65,0.99649515,0.49,0.81623406,0.15,0.90636461,0.28,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-12-07 00:00:00","false","{9485475A-AFB8-4DC6-869A-74F6B88946B4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3294,"114WER118_08192003_BMI_TRC_1","114WER118","2003-08-19 00:00:00",8,19,2003,"BMI_TRC",1,"",494,1,20,7.28744939,2.08333333,15.9125153,14.9,0.93636988,0.37,0.80974253,0.14,0.8730562,0.21,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{9A33639A-B427-499D-8630-D5281C4CB704}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6009,"634UTR007_09222000_BMI_SNARL_1","634UTR007","2000-09-22 00:00:00",9,22,2000,"BMI_SNARL",1,"SWAMP",4853,20,20,0,0,11.69045417,10.75,0.91955367,0.34,0.96126095,0.41,0.94040731,0.36,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{7A6113BA-5BBB-46DB-838F-FD770AE2E81D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8490,"307CML_03262002_BMI_CSBP_Trans_1","307CML","2002-03-26 00:00:00",3,26,2002,"BMI_CSBP_Trans",1,"SWAMP",437,1,20,0.25773196,4.76190476,9.75101257,7,0.71787416,0.07,0.40424244,0,0.5610583,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{554AC579-66BD-4B93-98C0-7C93DFE4D9BE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"106PS0115_09212010_BMI_RWB_1","106PS0115","2010-09-21 00:00:00",9,21,2010,"BMI_RWB",1,"",591,20,20,19.45854484,11.86440678,17.93758611,19.75,1.10104001,0.7,0.88562449,0.26,0.99333225,0.48,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{37935B09-15D7-4760-92BD-AE9F9D5383E5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10105,"801RB8254_07192011_BMI_RWB_1","801RB8254","2011-07-19 00:00:00",7,19,2011,"BMI_RWB",1,"SWAMP",571,20,20,1.22591944,2.27272727,6.38891965,5.95,0.93129986,0.36,1.3072899,0.96,1.11929488,0.77,"2017-04-04 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{35B8345A-2850-43A2-807A-6E2C8EBA04B9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3479,"507WE0988_08282002_BMI_TRC_1","507WE0988","2002-08-28 00:00:00",8,28,2002,"BMI_TRC",1,"",527,20,20,1.32827324,3.92156863,15.57770391,14.7,0.9436564,0.38,0.85935611,0.22,0.90150626,0.27,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{553D8241-097D-44B4-999E-C61B632EDE0B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3582,"631PS0011_07282009_BMI_TRC_1","631PS0011","2009-07-28 00:00:00",7,28,2009,"BMI_TRC",1,"",224,1,1,13.83928571,12.96296296,13.71957657,15,1.0933282,0.69,1.10431651,0.72,1.09882236,0.73,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{59F9F0BA-4310-4A67-8E7B-FBACD9A9EE65}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2417,"631PS0081_08282012_BMI_RWB_1","631PS0081","2012-08-28 00:00:00",8,28,2012,"BMI_RWB",1,"",594,20,20,8.75420875,9.80392157,14.31930234,13.3,0.9288162,0.35,1.15701048,0.81,1.04291334,0.61,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{07981599-FF8E-4015-A84F-D8E064383661}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6334,"630SWA001_08191999_BMI_SNARL_1","630SWA001","1999-08-19 00:00:00",8,19,1999,"BMI_SNARL",1,"SWAMP",1671,20,20,0.17953321,1.35135135,12.91247851,14.5,1.12294475,0.74,0.99325576,0.48,1.05810026,0.64,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{D119AFDA-973F-4990-8A56-2DF9BAC728DF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1046,"305CAW057_06242003_BMI_RWB_1","305CAW057","2003-06-24 00:00:00",6,24,2003,"BMI_RWB",1,"",459,1,20,2.83224401,7.69230769,9.13710685,4,0.43777533,0,0.20714475,0,0.32246004,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{8A658723-49BF-45B3-9537-081F21904EE2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4644,"SMC02145_07192011_BMI_RWB_1","SMC02145","2011-07-19 00:00:00",7,19,2011,"BMI_RWB",1,"SMC",533,20,20,1.31332083,3.92156863,6.65181644,8,1.20267901,0.86,0.93850828,0.37,1.07059364,0.67,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{8167E82F-2EF1-42B9-9025-DFA703B80BBE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
854,"204IND200_04132009_BMI_RWB_1","204IND200","2009-04-13 00:00:00",4,13,2009,"BMI_RWB",1,"",584,20,20,3.42465753,10.14492754,13.17313349,13.65,1.03619993,0.58,1.08572002,0.68,1.06095998,0.65,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-07 00:00:00","false","{C60605B6-1712-4A08-A521-C30AB2BAA39C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5423,"903SLKYS3_05211998_BMI_CSBP_Trans_1","903SLKYS3","1998-05-21 00:00:00",5,21,1998,"BMI_CSBP_Trans",1,"SWAMP",826,20,20,34.06060606,7.14285714,6.88319262,6.75,0.98064959,0.46,0.57709861,0.01,0.7788741,0.08,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{5BBD316D-E3E7-43D0-BEC0-21117129ACCB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
